Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
0, 10, 936, 0, 210, 0.894657, 3010, 0, 0, 2847, 1735, 0, 1888, 0, -nan, 0, 0, 2819, 27, 
1, 10, 825, 0, 70, 0.905267, 2965, 1175, 0, 7662, 6720, 6215, 4730, 2847, 0.541915, 2767, 80, 5918, 9, 
2, 10, 1055, 0, 80, 0.88702, 3960, 1587, 0, 13740, 12493, 12956, 8038, 5905, 0.544227, 5774, 154, 9797, 68, 
3, 10, 1325, 0, 45, 0.87076, 4985, 2147, 0, 20104, 18519, 20060, 12089, 9146, 0.544703, 8918, 231, 13872, 94, 
4, 10, 1064, 0, 45, 0.884647, 3312, 2581, 0, 27217, 25927, 31884, 16625, 13953, 0.562657, 13567, 415, 17699, 137, 
5, 10, 1255, 0, 45, 0.889996, 4250, 1686, 0, 30165, 28735, 41397, 19646, 15333, 0.630957, 14612, 596, 19571, 144, 
6, 10, 1211, 0, 45, 0.88498, 3864, 2175, 0, 25945, 24527, 35970, 17360, 13095, 0.636654, 12587, 477, 17049, 93, 
7, 10, 1200, 0, 45, 0.894201, 3747, 1839, 0, 19286, 17909, 24412, 14119, 9244, 0.621984, 8856, 367, 13083, 71, 
8, 10, 1155, 0, 45, 0.892818, 3739, 2353, 0, 20105, 18691, 24639, 15304, 9641, 0.609265, 9252, 384, 13628, 133, 
9, 10, 1036, 0, 180, 0.886638, 3267, 1939, 0, 26483, 25241, 36455, 19893, 13729, 0.62377, 13128, 620, 17324, 118, 
10, 10, 1072, 0, 0, 0.889353, 3813, 2054, 0, 26128, 24868, 39520, 18773, 13408, 0.66114, 12896, 494, 17196, 138, 
11, 10, 1247, 0, 90, 0.873464, 5076, 2308, 0, 26745, 25220, 42382, 19201, 12999, 0.693644, 12378, 721, 17810, 134, 
12, 10, 1191, 0, 156, 0.880027, 3613, 3029, 0, 23217, 21814, 32789, 16607, 11349, 0.6543, 10793, 653, 15422, 71, 
13, 10, 1286, 0, 66, 0.885164, 4268, 1881, 0, 23046, 21629, 29017, 12981, 11179, 0.615366, 10878, 324, 15445, 11, 
14, 10, 1210, 0, 66, 0.884585, 3823, 3262, 0, 29748, 28387, 37452, 15364, 15438, 0.588265, 15147, 309, 19310, 11, 
15, 10, 1063, 0, 66, 0.888912, 3536, 2614, 0, 35531, 34385, 45239, 18460, 19169, 0.576684, 18830, 356, 22667, 22, 
16, 10, 1078, 0, 0, 0.881161, 4113, 2098, 0, 32706, 31475, 38418, 16977, 17207, 0.553297, 16835, 384, 21035, 29, 
17, 10, 929, 0, 0, 0.883443, 3559, 3160, 0, 24747, 23721, 29949, 14046, 12530, 0.582375, 12130, 466, 16215, 71, 
18, 10, 1048, 0, 66, 0.891622, 3235, 2331, 0, 30980, 29707, 41787, 17439, 16211, 0.612474, 15753, 533, 19771, 88, 
19, 10, 924, 0, 0, 0.888822, 3705, 2038, 0, 23799, 22712, 32217, 14616, 12055, 0.626977, 11519, 563, 15332, 51, 
20, 10, 1075, 0, 66, 0.888395, 3578, 2528, 0, 20065, 18869, 21680, 11476, 9905, 0.544995, 9614, 269, 13376, 7, 
21, 10, 1108, 0, 66, 0.880012, 4287, 2086, 0, 18881, 17577, 19232, 10876, 8877, 0.53924, 8699, 198, 12975, 5, 
22, 10, 1241, 0, 204, 0.872937, 4587, 2830, 0, 21260, 19770, 22376, 12602, 9919, 0.557957, 9688, 217, 14582, 15, 
23, 10, 1280, 0, 72, 0.873815, 4803, 2218, 0, 25376, 23835, 33564, 16461, 12337, 0.633417, 11825, 523, 16916, 25, 
