Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
0, 10, 1394, 0, 180, 0.867331, 4489, 0, 0, 4122, 2472, 0, 3010, 0, -nan, 0, 0, 4056, 67, 
1, 10, 1294, 0, 60, 0.898573, 4032, 1064, 0, 10360, 8919, 10054, 7914, 4124, 0.589815, 3970, 154, 7827, 60, 
2, 10, 1072, 0, 30, 0.888244, 3364, 852, 0, 14485, 13247, 17246, 9691, 7033, 0.592786, 6788, 216, 10087, 68, 
3, 10, 1274, 0, 60, 0.897587, 4186, 774, 0, 14594, 13093, 13493, 9089, 6728, 0.502771, 6565, 142, 10446, 61, 
4, 10, 1206, 0, 110, 0.896335, 3712, 1423, 0, 16608, 15193, 16466, 11708, 7926, 0.519345, 7701, 253, 11699, 80, 
5, 10, 1241, 0, 55, 0.891123, 4163, 861, 0, 27190, 25677, 30839, 18820, 14311, 0.536381, 13875, 455, 18302, 95, 
6, 10, 1233, 0, 110, 0.886358, 3827, 1166, 0, 22277, 20889, 29081, 17481, 11151, 0.61843, 10434, 774, 14883, 155, 
7, 10, 1181, 0, 0, 0.888179, 3634, 1261, 0, 18802, 17491, 20109, 12300, 9245, 0.540826, 8949, 275, 12901, 24, 
8, 10, 1081, 0, 110, 0.88937, 3777, 1635, 0, 20641, 19330, 23460, 12980, 10491, 0.553289, 10185, 254, 13888, 24, 
9, 10, 1357, 0, 55, 0.885659, 4374, 1784, 0, 20900, 19312, 22801, 12371, 10271, 0.549755, 10073, 218, 14280, 15, 
10, 10, 1428, 0, 55, 0.880981, 4039, 1702, 0, 20929, 19318, 21557, 12426, 10071, 0.533253, 9896, 162, 14534, 90, 
11, 10, 1312, 0, 55, 0.891972, 3949, 1207, 0, 22474, 20924, 25872, 17011, 11657, 0.550044, 11289, 341, 15016, 124, 
12, 10, 1231, 0, 0, 0.890042, 4744, 1661, 0, 25056, 23696, 29569, 19649, 12951, 0.562496, 12402, 554, 16996, 71, 
13, 10, 1517, 0, 55, 0.893801, 5440, 2912, 0, 26853, 25077, 30632, 19828, 13570, 0.557692, 13081, 492, 18162, 87, 
14, 10, 945, 0, 0, 0.879714, 3086, 1875, 0, 32669, 31567, 40531, 24294, 18252, 0.550089, 17686, 563, 21056, 110, 
15, 10, 1107, 0, 85, 0.880516, 3788, 670, 0, 32263, 31011, 39695, 24176, 17616, 0.558098, 16920, 711, 20881, 103, 
16, 10, 1263, 0, 85, 0.884813, 3897, 1593, 0, 20038, 18657, 25777, 17034, 10220, 0.605908, 9601, 515, 13303, 77, 
17, 10, 1143, 0, 0, 0.879706, 3678, 1417, 0, 32537, 31213, 42006, 23864, 17931, 0.574732, 17210, 597, 21154, 116, 
18, 10, 1114, 0, 0, 0.879675, 3334, 1308, 0, 42138, 40850, 57850, 28706, 23814, 0.589612, 22924, 743, 27012, 89, 
19, 10, 1306, 0, 0, 0.873396, 4455, 950, 0, 38607, 37161, 49396, 24490, 21036, 0.576049, 20285, 587, 25150, 80, 
20, 10, 1196, 0, 0, 0.878909, 3821, 1947, 0, 45508, 44114, 61567, 29227, 25367, 0.589112, 24483, 763, 29025, 98, 
21, 10, 1258, 0, 0, 0.883292, 3973, 1678, 0, 51878, 50669, 69696, 33738, 29511, 0.578366, 28323, 1092, 32721, 116, 
22, 10, 1242, 0, 0, 0.882752, 4144, 1043, 0, 59678, 58076, 79817, 39087, 33363, 0.582561, 32238, 1249, 37995, 189, 
