Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
0, 10, 580, 0, 180, 0.891825, 1672, 0, 0, 1710, 1020, 0, 1127, 0, -nan, 0, 0, 1701, 8, 
1, 10, 491, 0, 60, 0.897294, 1515, 520, 0, 4317, 3756, 3645, 3492, 1710, 0.530864, 1646, 64, 3279, 18, 
2, 10, 511, 0, 30, 0.888519, 1587, 858, 0, 7066, 6470, 6800, 4762, 3267, 0.519559, 3135, 163, 5012, 8, 
3, 10, 509, 0, 30, 0.888005, 1833, 540, 0, 9728, 9142, 9889, 6829, 4765, 0.518346, 4586, 271, 6616, 8, 
4, 10, 522, 0, 30, 0.886382, 1675, 719, 0, 7891, 7270, 8059, 5246, 3643, 0.549635, 3499, 175, 5458, 25, 
5, 10, 504, 0, 90, 0.893127, 1469, 720, 0, 8597, 8002, 9976, 5663, 4233, 0.577081, 4061, 169, 5749, 28, 
6, 10, 456, 0, 70, 0.906793, 1326, 400, 0, 8547, 8025, 10440, 6047, 4274, 0.591279, 4047, 302, 5724, 34, 
7, 10, 523, 0, 35, 0.896645, 1627, 478, 0, 8217, 7573, 9250, 6058, 4011, 0.568431, 3744, 275, 5664, 6, 
8, 10, 534, 0, 35, 0.894044, 1531, 476, 0, 8099, 7516, 9359, 4502, 4057, 0.567945, 3945, 106, 5610, 0, 
9, 10, 598, 0, 35, 0.895867, 1598, 548, 0, 6599, 5866, 6052, 3679, 3083, 0.493677, 3008, 55, 4700, 12, 
10, 10, 582, 0, 35, 0.894298, 1788, 486, 0, 7561, 6826, 8016, 5251, 3544, 0.55849, 3395, 209, 5419, 8, 
11, 10, 646, 0, 168, 0.887615, 2235, 3456, 0, 16675, 15933, 20131, 9337, 9086, 0.549306, 8890, 192, 11207, 0, 
12, 10, 919, 0, 42, 0.875886, 3440, 2484, 0, 12932, 11897, 13340, 7814, 6076, 0.545516, 5971, 125, 9211, 8, 
13, 10, 1277, 0, 42, 0.875216, 3854, 1829, 0, 15827, 14346, 17923, 10303, 7345, 0.590488, 7152, 231, 11130, 9, 
14, 10, 1175, 0, 42, 0.889441, 3413, 1258, 0, 16376, 15095, 19609, 9476, 7947, 0.595408, 7748, 182, 11270, 17, 
15, 10, 1068, 0, 42, 0.889544, 2997, 1157, 0, 17976, 16793, 21804, 10133, 9161, 0.580713, 8854, 329, 12230, 17, 
16, 10, 1006, 0, 42, 0.890795, 2816, 929, 0, 15754, 14648, 16529, 9063, 7866, 0.525086, 7656, 200, 10862, 24, 
17, 10, 1135, 0, 42, 0.891823, 3198, 893, 0, 20749, 19481, 22923, 12210, 10898, 0.525266, 10612, 274, 13930, 28, 
18, 10, 992, 0, 42, 0.892568, 2831, 867, 0, 19969, 18811, 22563, 11990, 10536, 0.533558, 10273, 249, 13459, 55, 
19, 10, 1062, 0, 204, 0.892475, 3136, 889, 0, 19471, 18289, 22692, 13627, 10251, 0.549149, 9872, 381, 13087, 76, 
20, 10, 981, 0, 48, 0.892495, 2757, 1098, 0, 19428, 18356, 24346, 13543, 10374, 0.574557, 10000, 345, 13148, 67, 
21, 10, 961, 0, 222, 0.889492, 2740, 851, 0, 18822, 17725, 23518, 13764, 9932, 0.578277, 9545, 420, 12647, 74, 
22, 10, 1083, 0, 174, 0.888082, 3132, 1555, 0, 19048, 17815, 22771, 13435, 9856, 0.56842, 9451, 378, 12929, 68, 
23, 10, 1105, 0, 60, 0.881041, 3089, 959, 0, 19267, 18038, 19806, 12448, 9944, 0.498866, 9636, 329, 13077, 35, 
24, 10, 1134, 0, 246, 0.873, 3440, 1048, 0, 18779, 17529, 19266, 11289, 9577, 0.503937, 9326, 211, 12877, 37, 
25, 10, 1079, 0, 258, 0.878826, 3252, 1323, 0, 22834, 21682, 24880, 14098, 12184, 0.511252, 11841, 248, 15261, 46, 
26, 10, 1223, 0, 270, 0.876877, 3481, 1436, 0, 21741, 20387, 23333, 12193, 11254, 0.518916, 10982, 238, 14631, 19, 
27, 10, 1098, 0, 198, 0.886624, 3404, 988, 0, 24469, 23197, 27183, 13625, 12835, 0.528489, 12586, 254, 16344, 20, 
28, 10, 1158, 0, 288, 0.888668, 3630, 1043, 0, 23185, 21861, 25353, 12649, 11971, 0.529238, 11644, 308, 15526, 43, 
29, 10, 1231, 0, 90, 0.882101, 3732, 1596, 0, 22421, 21037, 24574, 12932, 11329, 0.539752, 11028, 320, 15196, 47, 
30, 10, 1285, 0, 210, 0.883342, 3647, 1639, 0, 22841, 21387, 24369, 13714, 11667, 0.521805, 11343, 268, 15293, 85, 
31, 10, 1263, 0, 312, 0.884661, 3612, 768, 0, 23157, 21754, 24425, 14576, 11876, 0.514592, 11494, 423, 15527, 88, 
32, 10, 1094, 0, 324, 0.883958, 2973, 958, 0, 21574, 20309, 23407, 13737, 11275, 0.519784, 10903, 369, 14352, 108, 
33, 10, 1032, 0, 222, 0.888934, 3217, 1325, 0, 19371, 18200, 21810, 13564, 10110, 0.538061, 9670, 458, 13001, 55, 
34, 10, 1075, 0, 570, 0.885038, 3161, 1404, 0, 17741, 16563, 19010, 11778, 8922, 0.532096, 8539, 377, 12169, 47, 
35, 10, 1327, 0, 126, 0.881127, 3883, 642, 0, 18484, 17016, 19966, 12538, 8837, 0.558702, 8438, 448, 12856, 50, 
