Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
0, 10, 1264, 0, 175, 0.853156, 4451, 0, 0, 4135, 2659, 0, 2395, 0, -nan, 0, 0, 4131, 3, 
1, 10, 1340, 0, 35, 0.863766, 4738, 2851, 0, 12005, 10499, 9504, 6980, 4119, 0.566604, 4010, 125, 9276, 73, 
2, 10, 1224, 0, 70, 0.875379, 3554, 1382, 0, 19554, 18155, 25681, 11434, 9278, 0.638721, 8941, 409, 13101, 94, 
3, 10, 1101, 0, 35, 0.884091, 3466, 1152, 0, 24509, 23211, 35827, 15810, 12619, 0.648025, 12083, 569, 15852, 113, 
4, 10, 1193, 0, 35, 0.877317, 4111, 1390, 0, 30494, 29117, 47525, 21032, 15889, 0.665818, 15142, 823, 19799, 140, 
5, 10, 1393, 0, 90, 0.895804, 4568, 1337, 0, 30496, 28899, 46309, 22487, 15862, 0.658088, 14929, 1065, 19983, 132, 
6, 10, 1229, 0, 40, 0.888214, 3795, 1914, 0, 27048, 25666, 41169, 18087, 14107, 0.657921, 13434, 813, 17970, 75, 
7, 10, 1245, 0, 40, 0.88129, 4119, 1926, 0, 26709, 25305, 37903, 17870, 13638, 0.640386, 12982, 814, 17829, 87, 
8, 10, 1295, 0, 0, 0.878771, 4090, 2152, 0, 26726, 25252, 34880, 17174, 13805, 0.604656, 13342, 546, 17730, 67, 
9, 10, 1153, 0, 40, 0.877165, 3644, 2057, 0, 32703, 31363, 43840, 20688, 17660, 0.597401, 17140, 593, 21349, 40, 
10, 10, 1431, 0, 40, 0.886518, 4342, 1963, 0, 30944, 29326, 37387, 19399, 16117, 0.569168, 15712, 434, 20489, 63, 
11, 10, 1302, 0, 0, 0.886681, 4138, 1756, 0, 29673, 28279, 36820, 19332, 15568, 0.577771, 15084, 505, 19616, 54, 
12, 10, 1273, 0, 40, 0.895419, 3974, 1650, 0, 28284, 26760, 35064, 18861, 14749, 0.57992, 14262, 488, 18627, 86, 
13, 10, 1374, 0, 40, 0.884559, 4282, 1835, 0, 26750, 25161, 33348, 18516, 13562, 0.593782, 13117, 437, 17939, 131, 
14, 10, 1319, 0, 40, 0.890391, 4249, 1747, 0, 33960, 32433, 42715, 22378, 18079, 0.577129, 17568, 502, 22253, 100, 
15, 10, 1132, 0, 40, 0.886474, 3707, 1535, 0, 31852, 30535, 41901, 20652, 17040, 0.593667, 16579, 487, 20657, 128, 
16, 10, 1163, 0, 40, 0.877384, 3509, 1758, 0, 29317, 27999, 40705, 20950, 15510, 0.619134, 14975, 561, 19166, 117, 
17, 10, 1248, 0, 100, 0.879227, 3891, 1182, 0, 26221, 24772, 34338, 18274, 13412, 0.609878, 12860, 605, 17366, 99, 
18, 10, 1333, 0, 45, 0.879114, 4193, 1434, 0, 24612, 22967, 30686, 16070, 12307, 0.599564, 11821, 526, 16549, 56, 
19, 10, 1481, 0, 155, 0.886871, 4165, 1181, 0, 25003, 23337, 29920, 16546, 12353, 0.58789, 11850, 575, 16974, 67, 
20, 10, 1296, 0, 165, 0.881481, 4205, 1150, 0, 24520, 22991, 31564, 17112, 12497, 0.604575, 11940, 556, 16493, 64, 
21, 10, 1319, 0, 55, 0.884289, 3801, 1690, 0, 24040, 22515, 28744, 15796, 12247, 0.574639, 11762, 513, 16149, 40, 
22, 10, 1380, 0, 180, 0.896929, 3919, 1128, 0, 30481, 28884, 36816, 19621, 16177, 0.561135, 15645, 544, 20195, 46, 
23, 10, 1420, 0, 60, 0.899138, 4136, 1391, 0, 21828, 20190, 22281, 13526, 10710, 0.520032, 10412, 341, 15098, 25, 
24, 10, 1379, 0, 60, 0.887144, 4169, 1139, 0, 20733, 19154, 21590, 14029, 10134, 0.531484, 9774, 362, 14379, 17, 
25, 10, 1535, 0, 60, 0.888012, 4687, 1172, 0, 22369, 20660, 24003, 13879, 10666, 0.556101, 10378, 296, 15586, 15, 
26, 10, 1363, 0, 205, 0.885579, 4781, 1380, 0, 23092, 21462, 26383, 14177, 11176, 0.576955, 10816, 383, 15837, 7, 
27, 10, 1341, 0, 215, 0.882429, 4352, 1472, 0, 23560, 22006, 26763, 11573, 11405, 0.574329, 11218, 196, 16081, 26, 
28, 10, 983, 0, 225, 0.879964, 3385, 1530, 0, 23455, 22324, 30960, 13330, 12053, 0.611056, 11715, 399, 15369, 26, 
29, 10, 1263, 0, 75, 0.884155, 3928, 1568, 0, 29851, 28328, 38313, 16421, 15334, 0.600073, 14972, 423, 19576, 67, 
30, 10, 1486, 0, 150, 0.886181, 4263, 1211, 0, 21238, 19486, 25300, 12768, 10121, 0.600466, 9749, 361, 14527, 54, 
31, 10, 1232, 0, 75, 0.882792, 3691, 734, 0, 20763, 19181, 23844, 12740, 10028, 0.580067, 9765, 275, 14359, 44, 
32, 10, 1209, 0, 75, 0.875946, 3289, 1071, 0, 20960, 19565, 24234, 12688, 10594, 0.56371, 10341, 232, 14237, 45, 
33, 10, 1327, 0, 150, 0.878102, 3903, 754, 0, 16444, 14896, 16802, 11703, 7359, 0.562303, 7111, 252, 11702, 88, 
34, 10, 1333, 0, 660, 0.875834, 3913, 1094, 0, 19517, 17969, 24416, 14207, 9266, 0.620929, 8807, 526, 13457, 81, 
35, 10, 1436, 0, 90, 0.880067, 4641, 1272, 0, 21755, 20130, 31294, 16306, 10490, 0.665145, 9955, 565, 14892, 93, 
36, 10, 1623, 0, 0, 0.893582, 4526, 830, 0, 32077, 30324, 46688, 23687, 16996, 0.63655, 16252, 797, 21094, 100, 
37, 10, 1489, 0, 0, 0.894805, 3985, 767, 0, 40464, 38895, 59654, 29287, 22509, 0.623179, 21616, 954, 26105, 139, 
