Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
0, 10, 1377, 0, 150, 0.869629, 4348, 0, 0, 4267, 2656, 0, 2849, 0, -nan, 0, 0, 4227, 39, 
1, 10, 1184, 0, 25, 0.882831, 4008, 1914, 0, 11378, 9978, 12226, 8865, 4248, 0.652544, 4031, 236, 8637, 85, 
2, 10, 1411, 0, 65, 0.883768, 4990, 2301, 0, 19674, 18100, 23403, 14496, 8695, 0.628466, 8292, 431, 13859, 105, 
3, 10, 1349, 0, 30, 0.876937, 5345, 3202, 0, 26075, 24521, 34317, 18422, 12449, 0.63771, 11753, 840, 17456, 102, 
4, 10, 1374, 0, 130, 0.876159, 4242, 2808, 0, 26638, 25093, 34160, 17442, 13132, 0.615877, 12490, 818, 17358, 106, 
5, 10, 1323, 0, 50, 0.892559, 4556, 1624, 0, 40694, 39187, 54608, 26475, 21534, 0.605922, 20648, 1066, 26022, 138, 
6, 10, 1136, 0, 50, 0.885555, 3932, 3173, 0, 42663, 41409, 57594, 27934, 22953, 0.602236, 21911, 1199, 26918, 163, 
7, 10, 1257, 0, 50, 0.872872, 3878, 3068, 0, 28131, 26643, 36199, 18727, 14612, 0.598715, 13938, 555, 18318, 113, 
8, 10, 1281, 0, 50, 0.891515, 4494, 1589, 0, 33502, 31998, 49259, 21543, 17656, 0.642627, 16938, 712, 21819, 130, 
9, 10, 1328, 0, 50, 0.887016, 4839, 2305, 0, 31890, 30479, 45890, 20521, 16570, 0.639029, 16009, 645, 20922, 142, 
10, 10, 1545, 0, 50, 0.891414, 5196, 1985, 0, 18314, 16589, 17440, 9999, 8137, 0.533963, 7916, 242, 12897, 3, 
11, 10, 1395, 0, 100, 0.888215, 4287, 2248, 0, 21615, 20062, 21712, 11069, 10538, 0.515316, 10358, 199, 14700, 3, 
12, 10, 1416, 0, 50, 0.890045, 4812, 2356, 0, 17383, 15799, 15120, 10475, 7640, 0.496009, 7459, 143, 12477, 90, 
13, 10, 1394, 0, 0, 0.873111, 4807, 2643, 0, 24974, 23481, 28608, 16172, 12538, 0.56216, 12118, 449, 16742, 32, 
14, 10, 1243, 0, 0, 0.885068, 4325, 1933, 0, 31687, 30266, 38238, 20895, 16718, 0.563111, 16160, 614, 20727, 47, 
15, 10, 1117, 0, 0, 0.887726, 3755, 1857, 0, 38081, 36842, 46666, 24429, 20707, 0.5565, 20077, 696, 24545, 45, 
16, 10, 1165, 0, 85, 0.877851, 5143, 2386, 0, 25999, 24798, 31080, 17748, 13105, 0.579253, 12552, 529, 17201, 106, 
17, 10, 1337, 0, 55, 0.862056, 5006, 3816, 0, 26388, 24769, 27932, 16359, 13016, 0.534678, 12703, 311, 17568, 50, 
18, 10, 1231, 0, 55, 0.89136, 4094, 1839, 0, 33530, 32093, 38633, 21161, 17620, 0.544385, 17195, 423, 21702, 73, 
19, 10, 1274, 0, 55, 0.896198, 4114, 2231, 0, 32613, 31133, 42030, 20181, 17107, 0.594918, 16513, 419, 21201, 39, 
20, 10, 1078, 0, 55, 0.895275, 3416, 2211, 0, 19672, 18441, 22541, 11898, 9908, 0.561321, 9723, 133, 13250, 40, 
21, 10, 1128, 0, 110, 0.898875, 3938, 1642, 0, 20423, 19098, 22547, 13395, 9897, 0.56208, 9583, 247, 13988, 88, 
22, 10, 1237, 0, 55, 0.890354, 5271, 2195, 0, 21559, 20199, 25517, 14513, 10255, 0.598787, 9862, 400, 14664, 98, 
23, 10, 1395, 0, 240, 0.878616, 4621, 4467, 0, 27376, 25781, 34927, 17849, 13783, 0.605919, 13277, 530, 17821, 145, 
24, 10, 1090, 0, 120, 0.89447, 3304, 1547, 0, 33478, 32177, 45650, 23182, 17921, 0.60783, 17228, 738, 21324, 183, 
25, 10, 1200, 0, 120, 0.896007, 3930, 1156, 0, 32723, 31391, 52848, 24594, 17458, 0.670448, 16541, 937, 20669, 300, 
26, 10, 1409, 0, 120, 0.884684, 5240, 1961, 0, 21095, 19510, 21687, 14723, 10189, 0.531519, 9882, 224, 14622, 183, 
27, 10, 1353, 0, 120, 0.87506, 5584, 3026, 0, 24343, 22859, 27600, 15691, 11696, 0.576569, 11409, 318, 16610, 183, 
28, 10, 1435, 0, 120, 0.877741, 4718, 4077, 0, 27059, 25401, 30915, 16375, 13137, 0.575308, 12858, 369, 18064, 143, 
29, 10, 1111, 0, 120, 0.877882, 3463, 2354, 0, 28759, 27488, 39494, 17754, 14969, 0.621172, 14512, 578, 18375, 154, 
30, 10, 1320, 0, 120, 0.885496, 4201, 1490, 0, 23827, 22310, 28003, 16090, 11746, 0.580874, 11340, 508, 15764, 133, 
31, 10, 1248, 0, 0, 0.879482, 3933, 1749, 0, 30583, 29065, 37923, 22550, 15790, 0.583849, 15195, 710, 19897, 222, 
32, 9, 989, 0, 0, 0.881893, 3185, 2068, 0, 38989, 37827, 52975, 28982, 21426, 0.596208, 20542, 907, 24597, 303, 
