Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
0, 10, 1377, 0, 150, 0.86662, 4348, 0, 0, 4338, 2705, 0, 2758, 0, -nan, 0, 0, 4285, 53, 
1, 10, 1184, 0, 25, 0.870944, 4008, 1404, 0, 11329, 9913, 13092, 8783, 4320, 0.670027, 4087, 252, 8493, 131, 
2, 10, 1411, 0, 65, 0.864915, 4990, 1647, 0, 19284, 17695, 24051, 14130, 8597, 0.642551, 8192, 433, 13562, 151, 
3, 10, 1349, 0, 30, 0.863303, 5345, 1794, 0, 25472, 23903, 35641, 18257, 12265, 0.65624, 11595, 786, 17036, 162, 
4, 10, 1374, 0, 130, 0.881092, 4242, 2125, 0, 25892, 24349, 33067, 18188, 12852, 0.611628, 12171, 843, 16918, 129, 
5, 10, 1323, 0, 50, 0.892463, 4556, 731, 0, 39401, 37878, 56242, 27268, 21058, 0.625802, 20148, 1083, 25189, 207, 
6, 10, 1136, 0, 50, 0.883709, 3932, 1740, 0, 41082, 39822, 57584, 29329, 22254, 0.614202, 21152, 1281, 26051, 191, 
7, 10, 1257, 0, 50, 0.88295, 3878, 2151, 0, 26950, 25440, 36163, 19747, 14058, 0.613281, 13347, 661, 17638, 150, 
8, 10, 1281, 0, 50, 0.893448, 4494, 1121, 0, 32066, 30557, 48774, 22681, 16973, 0.652925, 16206, 831, 21030, 156, 
9, 10, 1328, 0, 50, 0.889587, 4839, 1769, 0, 30575, 29157, 45642, 21329, 15977, 0.650011, 15372, 688, 20229, 124, 
10, 10, 1545, 0, 50, 0.888031, 5196, 1319, 0, 17858, 16154, 17983, 10354, 7978, 0.556901, 7720, 288, 12601, 3, 
11, 10, 1395, 0, 100, 0.878434, 4287, 1791, 0, 21116, 19553, 20698, 11207, 10342, 0.501037, 10135, 210, 14390, 3, 
12, 10, 1416, 0, 50, 0.889731, 4812, 1703, 0, 16950, 15365, 15101, 10573, 7504, 0.504392, 7310, 148, 12192, 93, 
13, 10, 1394, 0, 0, 0.887332, 4807, 2269, 0, 24317, 22799, 28651, 16895, 12264, 0.572385, 11806, 479, 16328, 83, 
14, 10, 1243, 0, 0, 0.883267, 4325, 1584, 0, 30749, 29290, 38479, 21729, 16366, 0.574997, 15768, 643, 20094, 143, 
15, 10, 1117, 0, 0, 0.891414, 3755, 1420, 0, 36772, 35538, 46557, 26092, 20180, 0.566785, 19435, 801, 23792, 101, 
16, 10, 1165, 0, 85, 0.87263, 5143, 1766, 0, 25054, 23840, 29169, 17987, 12726, 0.564655, 12153, 547, 16677, 111, 
17, 10, 1337, 0, 55, 0.867744, 5006, 3233, 0, 25453, 23828, 27007, 17010, 12609, 0.533794, 12279, 344, 17024, 98, 
18, 10, 1231, 0, 55, 0.887745, 4094, 1027, 0, 32378, 30924, 38359, 21532, 17108, 0.554456, 16673, 449, 21034, 139, 
19, 10, 1274, 0, 55, 0.890259, 4114, 1344, 0, 31457, 29990, 42695, 21342, 16642, 0.611577, 15992, 482, 20513, 90, 
20, 10, 1078, 0, 55, 0.889479, 3416, 1578, 0, 19076, 17832, 22975, 11639, 9669, 0.579901, 9489, 135, 12881, 58, 
21, 10, 1128, 0, 110, 0.893341, 3938, 1142, 0, 19659, 18327, 23272, 13673, 9649, 0.586253, 9330, 282, 13460, 82, 
22, 10, 1237, 0, 55, 0.87185, 5271, 1044, 0, 20576, 19222, 24553, 14082, 9833, 0.600024, 9486, 369, 14125, 79, 
23, 10, 1395, 0, 240, 0.876125, 4621, 3177, 0, 26193, 24591, 34344, 17244, 13286, 0.613543, 12812, 457, 17206, 125, 
24, 10, 1090, 0, 120, 0.896865, 3304, 752, 0, 32089, 30797, 45042, 22557, 17323, 0.615693, 16662, 669, 20605, 163, 
25, 10, 1200, 0, 120, 0.883279, 3930, 868, 0, 31484, 30135, 53627, 23752, 16933, 0.684856, 16061, 803, 20209, 126, 
26, 10, 1409, 0, 120, 0.883253, 5240, 1233, 0, 20580, 18982, 21811, 14991, 9985, 0.543355, 9669, 247, 14299, 176, 
27, 10, 1353, 0, 120, 0.874617, 5584, 1941, 0, 23681, 22196, 26184, 16075, 11446, 0.56318, 11131, 333, 16227, 176, 
28, 10, 1435, 0, 120, 0.873486, 4718, 3371, 0, 26323, 24660, 29363, 17187, 12830, 0.563383, 12394, 516, 17647, 144, 
29, 10, 1111, 0, 120, 0.887938, 3463, 1555, 0, 28054, 26760, 38279, 19610, 14668, 0.616973, 14063, 746, 17839, 271, 
30, 10, 1320, 0, 120, 0.887681, 4201, 1189, 0, 23201, 21676, 30720, 16913, 11538, 0.624646, 11100, 550, 15300, 196, 
31, 10, 1248, 0, 0, 0.880817, 3933, 720, 0, 29810, 28282, 41582, 23780, 15374, 0.630424, 14715, 766, 19450, 348, 
32, 9, 989, 0, 0, 0.879862, 3185, 1764, 0, 37896, 36742, 57935, 29164, 21040, 0.637273, 20097, 965, 23915, 321, 
