Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
0, 10, 712, 0, 125, 0.837444, 3898, 0, 0, 1084, 554, 0, 751, 0, -nan, 0, 0, 1080, 3, 
1, 10, 581, 0, 55, 0.843089, 5206, 2428, 0, 3236, 2609, 2324, 2425, 1084, 0.533563, 1036, 48, 2681, 0, 
2, 10, 656, 0, 100, 0.861632, 3503, 1993, 0, 5414, 4834, 5565, 3006, 2682, 0.518059, 2667, 15, 3838, 52, 
3, 10, 721, 0, 105, 0.858316, 4179, 1395, 0, 7680, 6968, 8504, 5346, 3891, 0.542451, 3767, 124, 5506, 20, 
4, 10, 646, 0, 1439, 0.85905, 3319, 2361, 0, 9756, 9235, 11645, 6845, 5527, 0.525376, 5376, 151, 6640, 38, 
5, 10, 716, 0, 0, 0.873968, 3841, 2428, 0, 6262, 5670, 6326, 5231, 3151, 0.503154, 2979, 172, 4534, 18, 
6, 10, 656, 0, 342, 0.886221, 3635, 2610, 0, 8128, 7605, 8943, 5835, 4552, 0.491908, 4396, 156, 5581, 28, 
7, 10, 722, 0, 114, 0.872085, 4086, 1318, 0, 10058, 9375, 11560, 7428, 5609, 0.515463, 5405, 204, 6984, 21, 
8, 10, 552, 0, 1520, 0.875196, 2929, 2141, 0, 11970, 11449, 14682, 8901, 7005, 0.523405, 6760, 245, 8170, 34, 
9, 10, 565, 0, 456, 0.87148, 2692, 1996, 0, 11497, 11004, 18641, 11343, 6603, 0.647031, 6073, 615, 7616, 43, 
10, 10, 501, 0, 0, 0.876285, 2749, 1707, 0, 4953, 4562, 6254, 4225, 2650, 0.577218, 2519, 157, 3547, 16, 
11, 10, 592, 0, 0, 0.872528, 3101, 1952, 0, 6399, 5939, 7972, 5593, 3535, 0.557239, 3384, 179, 4498, 16, 
12, 10, 1024, 0, 0, 0.872688, 5918, 2083, 0, 6782, 6069, 7208, 6629, 3505, 0.51461, 3358, 189, 4846, 63, 
13, 10, 880, 0, 0, 0.873884, 5621, 5140, 0, 7608, 6942, 8224, 7050, 4099, 0.502307, 3900, 217, 5432, 39, 
14, 10, 718, 0, 0, 0.881591, 4153, 2089, 0, 11377, 10706, 14258, 10526, 6594, 0.53872, 6221, 357, 7835, 101, 
15, 10, 730, 0, 0, 0.873024, 4436, 1999, 0, 13294, 12691, 19811, 12685, 7806, 0.606374, 7337, 494, 9136, 91, 
16, 10, 728, 0, 0, 0.888516, 3573, 1206, 0, 8679, 8066, 11545, 7840, 4828, 0.583146, 4555, 281, 6083, 42, 
17, 10, 590, 0, 1684, 0.878187, 3225, 1743, 0, 6637, 5973, 6746, 5933, 3407, 0.495708, 3231, 175, 4830, 12, 
18, 10, 640, 0, 0, 0.872948, 3309, 1613, 0, 5890, 5353, 6378, 6235, 3020, 0.527608, 2803, 211, 4264, 13, 
19, 10, 712, 0, 0, 0.873499, 4003, 2438, 0, 7190, 6635, 9017, 7050, 3895, 0.569993, 3655, 269, 5040, 16, 
20, 10, 542, 0, 0, 0.871659, 2917, 1090, 0, 3921, 6201, 12764, 5307, 5706, 0.555261, 5379, 379, 783, 0, 
21, 10, 588, 0, 0, 0.867803, 3481, 1308, 0, 4299, 4286, 6348, 4072, 2798, 0.562949, 2627, 128, 2742, 30, 
22, 10, 484, 0, 0, 0.871012, 2554, 1914, 0, 1224, 1224, 1745, 1054, 802, 0.545351, 753, 10, 763, 0, 
23, 10, 559, 0, 0, 0.868134, 2881, 1865, 0, 1127, 1130, 1938, 1288, 719, 0.632789, 641, 71, 678, 0, 
24, 10, 508, 0, 792, 0.877799, 2328, 1070, 0, 9848, 5261, 0, 2406, 0, -nan, 0, 0, 9848, 0, 
25, 10, 422, 0, 0, 0.883253, 1975, 1415, 0, 4183, 3841, 4592, 2971, 2258, 0.511573, 2162, 72, 3003, 0, 
26, 10, 463, 0, 0, 0.876457, 2278, 1470, 0, 2823, 2470, 2733, 2368, 1374, 0.498906, 1299, 71, 2102, 0, 
27, 10, 609, 0, 396, 0.872924, 3384, 1503, 0, 3753, 3258, 3256, 2899, 1727, 0.471219, 1647, 77, 2861, 0, 
28, 10, 683, 0, 0, 0.870673, 4718, 3640, 0, 5242, 4612, 5154, 4319, 2509, 0.513854, 2420, 115, 3865, 17, 
29, 10, 541, 0, 972, 0.878478, 2676, 807, 0, 7275, 6783, 9394, 6676, 4083, 0.566054, 3888, 194, 5067, 17, 
30, 10, 521, 0, 3780, 0.876289, 2303, 935, 0, 4497, 4007, 5565, 4467, 2376, 0.57745, 2173, 154, 3261, 17, 
31, 10, 605, 0, 1420, 0.877466, 2786, 874, 0, 3189, 2715, 3036, 2493, 1400, 0.540381, 1325, 58, 2511, 0, 
32, 10, 443, 0, 0, 0.879885, 2005, 963, 0, 3458, 3057, 3554, 3029, 1685, 0.527747, 1590, 109, 2521, 36, 
33, 10, 590, 0, 0, 0.880254, 2757, 1265, 0, 3576, 3037, 3504, 4871, 1553, 0.558305, 1353, 233, 2742, 32, 
34, 10, 647, 0, 0, 0.872866, 3208, 1271, 0, 4628, 4040, 5239, 5232, 2131, 0.593631, 1958, 212, 3466, 43, 
35, 10, 703, 0, 1140, 0.868907, 3615, 1791, 0, 4480, 3930, 4773, 4954, 2034, 0.575099, 1832, 230, 3366, 22, 
36, 10, 618, 0, 0, 0.873845, 3211, 1722, 0, 5808, 5379, 7469, 5711, 3229, 0.568546, 3035, 193, 3982, 31, 
37, 10, 624, 0, 0, 0.853826, 3616, 1159, 0, 7187, 6513, 10818, 7258, 3662, 0.662457, 3415, 313, 5030, 113, 
38, 10, 634, 0, 0, 0.849674, 3140, 1884, 0, 18176, 19220, 30475, 17983, 13025, 0.57397, 12264, 927, 10879, 116, 
39, 10, 637, 0, 0, 0.864824, 3306, 2407, 0, 4674, 2468, 20, 2319, 18, 0.217391, 13, 4, 4667, 0, 
40, 0, 0, 0, 0, -nan, 0, 0, 0, 0, 0, 0, 0, 0, -nan, 0, 0, 0, 0, 
