Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
0, 10, 1022, 0, 125, 0.855218, 5290, 0, 0, 4310, 3174, 0, 2026, 0, -nan, 0, 0, 4298, 12, 
1, 10, 793, 0, 25, 0.861688, 4951, 3471, 0, 11637, 10932, 9586, 4984, 4311, 0.550282, 4246, 65, 8434, 30, 
2, 10, 534, 0, 90, 0.885439, 2581, 1313, 0, 17469, 16880, 22862, 9840, 8291, 0.637346, 7723, 742, 10790, 62, 
3, 10, 663, 0, 120, 0.880492, 3249, 1148, 0, 22290, 21583, 30397, 13193, 10641, 0.649933, 9885, 968, 13831, 51, 
4, 10, 573, 0, 420, 0.872306, 3114, 1913, 0, 27075, 26450, 41611, 14523, 13708, 0.670568, 13013, 870, 16279, 71, 
5, 10, 834, 0, 0, 0.873577, 4524, 2427, 0, 32686, 31831, 44691, 17200, 16189, 0.637757, 15449, 902, 20049, 75, 
6, 10, 628, 0, 0, 0.873883, 3707, 2957, 0, 38137, 37406, 58487, 19487, 19948, 0.658933, 19197, 910, 22569, 95, 
7, 10, 724, 0, 78, 0.870788, 4453, 1460, 0, 43698, 43072, 65456, 23426, 22461, 0.656853, 21531, 1129, 26271, 139, 
8, 10, 540, 0, 78, 0.866655, 3002, 2565, 0, 49359, 48828, 76033, 25783, 26184, 0.655623, 25145, 1260, 28831, 131, 
9, 10, 507, 0, 0, 0.872256, 2994, 2068, 0, 53587, 53058, 84401, 29015, 28694, 0.660028, 27525, 1424, 31055, 121, 
10, 10, 493, 0, 0, 0.871399, 2774, 2479, 0, 57321, 56780, 89379, 30399, 30905, 0.654225, 29708, 1468, 33090, 132, 
11, 10, 489, 0, 0, 0.870126, 2664, 1288, 0, 60986, 60467, 94273, 32367, 32940, 0.650589, 31669, 1553, 35252, 140, 
12, 10, 583, 0, 0, 0.868146, 3491, 2047, 0, 47550, 47030, 69407, 24567, 25176, 0.639018, 23855, 1166, 27639, 95, 
13, 10, 688, 0, 78, 0.870955, 3835, 3469, 0, 52627, 51869, 80150, 26111, 27832, 0.654145, 26470, 1189, 30633, 61, 
14, 10, 521, 0, 0, 0.88456, 2719, 3370, 0, 30074, 29512, 40335, 13533, 15689, 0.611582, 15306, 408, 17993, 33, 
15, 10, 437, 0, 234, 0.888184, 2305, 1805, 0, 33728, 33227, 47865, 14911, 17994, 0.62446, 17611, 415, 19869, 64, 
16, 10, 574, 0, 0, 0.881701, 3188, 1545, 0, 37477, 36840, 53013, 19892, 19827, 0.62635, 19134, 799, 22209, 75, 
17, 10, 409, 0, 0, 0.878546, 2492, 1991, 0, 40980, 40533, 58063, 21801, 22173, 0.61845, 21443, 841, 24002, 78, 
18, 10, 673, 0, 0, 0.867438, 4284, 2017, 0, 33145, 32450, 45547, 17754, 16963, 0.627874, 16337, 803, 20113, 85, 
19, 10, 1019, 0, 0, 0.87305, 5820, 4412, 0, 40407, 39447, 52794, 21178, 20002, 0.621404, 19303, 880, 24995, 115, 
20, 10, 659, 0, 0, 0.876709, 4029, 1715, 0, 47326, 46625, 66214, 24417, 24953, 0.623368, 24153, 991, 27938, 126, 
21, 10, 568, 0, 208, 0.871416, 3393, 2604, 0, 52376, 51895, 79785, 27859, 27784, 0.651926, 26700, 1378, 30742, 160, 
