Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
0, 10, 806, 0, 180, 0.82841, 3915, 0, 0, 2810, 1836, 0, 1552, 0, -nan, 0, 0, 2809, 0, 
1, 10, 539, 0, 100, 0.840784, 3251, 2073, 0, 7129, 6551, 5470, 3524, 2810, 0.486289, 2757, 53, 5271, 22, 
2, 10, 410, 0, 0, 0.867359, 2549, 1019, 0, 10643, 10211, 15524, 6062, 5243, 0.662265, 5034, 260, 6877, 25, 
3, 10, 384, 0, 40, 0.874868, 2232, 1905, 0, 13268, 12801, 23909, 7223, 6840, 0.713915, 6621, 282, 8257, 95, 
4, 10, 619, 0, 0, 0.88038, 3074, 1911, 0, 16460, 15727, 24506, 9989, 8309, 0.66094, 8011, 342, 10445, 116, 
5, 10, 451, 0, 0, 0.873096, 2469, 2332, 0, 19637, 19134, 30801, 11626, 10483, 0.659654, 10079, 483, 12135, 130, 
6, 10, 333, 0, 0, 0.876213, 1579, 1277, 0, 19850, 19482, 32901, 12272, 10761, 0.673295, 10261, 568, 12006, 115, 
7, 10, 598, 0, 40, 0.8769, 2980, 1071, 0, 17738, 17028, 24487, 12609, 9109, 0.628719, 8640, 519, 11188, 128, 
8, 10, 292, 0, 0, 0.865483, 1712, 1720, 0, 20285, 19942, 29593, 14114, 11266, 0.619906, 10748, 568, 12306, 110, 
9, 10, 351, 0, 0, 0.863169, 1902, 1496, 0, 22471, 22086, 31697, 14971, 12366, 0.610446, 11858, 558, 13723, 122, 
10, 10, 437, 0, 40, 0.86658, 2336, 1456, 0, 21328, 20818, 26959, 13576, 11542, 0.57293, 11097, 413, 13107, 68, 
11, 10, 505, 0, 40, 0.867008, 2666, 1461, 0, 24474, 23897, 30465, 15511, 13202, 0.56753, 12729, 446, 15091, 75, 
12, 10, 591, 0, 400, 0.877708, 3425, 1817, 0, 19540, 18865, 22915, 13480, 10070, 0.561736, 9690, 340, 12436, 40, 
13, 10, 519, 0, 0, 0.882055, 2662, 2590, 0, 23504, 22960, 30151, 14994, 12488, 0.586559, 12065, 411, 14593, 78, 
14, 10, 463, 0, 0, 0.879766, 2529, 1630, 0, 20231, 19683, 26008, 14420, 10632, 0.591924, 10155, 562, 12259, 174, 
15, 10, 452, 0, 0, 0.874906, 2441, 1556, 0, 23179, 22675, 30531, 16236, 12338, 0.596336, 11797, 636, 14128, 84, 
16, 10, 477, 0, 0, 0.87442, 2694, 1617, 0, 20452, 19904, 28481, 13276, 10664, 0.626231, 10211, 536, 12598, 77, 
17, 10, 516, 0, 0, 0.872297, 2790, 2189, 0, 23737, 23130, 32906, 15078, 12556, 0.619007, 12099, 533, 14486, 113, 
18, 10, 450, 0, 120, 0.865885, 2535, 2166, 0, 20203, 19696, 31497, 13483, 10645, 0.662845, 10085, 567, 12440, 101, 
19, 10, 648, 0, 336, 0.861691, 3308, 2379, 0, 15389, 14653, 19766, 10377, 7529, 0.619767, 7169, 389, 9893, 73, 
20, 10, 527, 0, 0, 0.876398, 2580, 1674, 0, 19002, 18365, 25344, 12884, 9933, 0.608567, 9503, 463, 11827, 81, 
21, 10, 451, 0, 144, 0.878036, 2482, 1266, 0, 16906, 16355, 23189, 11367, 8869, 0.618061, 8521, 379, 10434, 141, 
22, 10, 576, 0, 0, 0.871279, 2969, 1427, 0, 20235, 19575, 26665, 13965, 10511, 0.606153, 10047, 521, 12663, 124, 
23, 10, 358, 0, 0, 0.883245, 1612, 1581, 0, 18252, 17825, 23221, 12348, 9990, 0.570507, 9650, 361, 11103, 137, 
24, 10, 421, 0, 0, 0.888362, 1931, 818, 0, 20670, 20149, 25682, 13095, 11240, 0.562969, 10892, 374, 12735, 121, 
25, 10, 449, 0, 72, 0.879943, 2201, 974, 0, 16290, 15737, 19955, 10711, 8693, 0.565393, 8337, 392, 10208, 3, 
26, 10, 567, 0, 0, 0.87142, 2990, 1140, 0, 13838, 13213, 14069, 8446, 6799, 0.518177, 6566, 286, 9054, 112, 
27, 10, 511, 0, 0, 0.871556, 2675, 1860, 0, 17227, 16670, 19539, 10791, 9104, 0.535012, 8779, 345, 10847, 69, 
28, 10, 677, 0, 0, 0.876269, 3469, 2018, 0, 21043, 20283, 22661, 12041, 10896, 0.520021, 10590, 326, 13460, 39, 
29, 10, 921, 0, 72, 0.869451, 6677, 2544, 0, 21481, 20524, 21325, 10462, 10300, 0.517768, 10103, 169, 14321, 40, 
30, 10, 716, 0, 72, 0.863486, 4672, 6346, 0, 27683, 26940, 30971, 13265, 14356, 0.536993, 14060, 292, 17368, 76, 
31, 10, 404, 0, 864, 0.863412, 2101, 3548, 0, 27554, 27067, 35636, 13770, 14903, 0.582163, 14436, 637, 16474, 41, 
32, 10, 440, 0, 0, 0.869823, 2133, 1235, 0, 24606, 24052, 31996, 11064, 13079, 0.591562, 12772, 403, 14797, 50, 
33, 10, 637, 0, 0, 0.863425, 3347, 1605, 0, 18611, 17876, 25172, 11176, 9136, 0.637977, 8654, 491, 11653, 40, 
34, 10, 498, 0, 0, 0.870541, 2367, 1771, 0, 22177, 21595, 30099, 12889, 11683, 0.612658, 11184, 509, 13407, 40, 
35, 10, 404, 0, 0, 0.874549, 1775, 1277, 0, 16844, 16337, 22612, 11001, 8818, 0.611148, 8371, 513, 10456, 41, 
36, 10, 518, 0, 0, 0.871135, 2393, 979, 0, 15136, 14525, 18778, 9992, 7709, 0.590731, 7300, 502, 9713, 43, 
37, 10, 496, 0, 2040, 0.868389, 2228, 1437, 0, 12804, 12228, 14813, 9278, 6460, 0.564807, 6089, 402, 8347, 8, 
38, 10, 571, 0, 0, 0.873608, 2672, 737, 0, 12930, 12235, 15603, 9403, 6374, 0.592351, 6012, 403, 8434, 11, 
39, 10, 665, 0, 0, 0.868227, 3662, 1441, 0, 16987, 16236, 20460, 11569, 8403, 0.589958, 7981, 474, 11147, 16, 
40, 10, 970, 0, 0, 0.871343, 5129, 4011, 0, 22817, 21732, 27842, 15193, 11478, 0.588248, 11001, 540, 14776, 29, 
41, 10, 584, 0, 0, 0.880665, 3320, 2410, 0, 27112, 26440, 36194, 17906, 14853, 0.59042, 14258, 622, 16827, 21, 
42, 10, 355, 0, 0, 0.884914, 1487, 494, 0, 29092, 28669, 40924, 18505, 16565, 0.595808, 15976, 559, 17635, 21, 
43, 10, 627, 0, 0, 0.890035, 2837, 546, 0, 31241, 30538, 42737, 20330, 17385, 0.594008, 16742, 603, 19230, 57, 
44, 10, 771, 0, 0, 0.87791, 4530, 1658, 0, 29427, 28559, 37035, 20378, 15734, 0.576565, 15035, 671, 18590, 153, 
45, 10, 737, 0, 0, 0.871088, 5382, 4790, 0, 34822, 33994, 44741, 23747, 18803, 0.580992, 17951, 843, 21777, 164, 
46, 10, 407, 0, 0, 0.878937, 2291, 4585, 0, 16218, 19215, 41637, 12463, 15225, 0.635181, 14381, 924, 5334, 136, 
47, 10, 481, 0, 0, 0.881885, 2228, 653, 0, 193, 199, 248, 219, 186, 0.351916, 139, 0, 92, 0, 
48, 10, 600, 0, 0, 0.882184, 2933, 1388, 0, 15377, 10697, 6, 8094, 7, 0, 6, 0, 15362, 15, 
49, 10, 436, 0, 0, 0.885422, 2222, 1396, 0, 21149, 20620, 27140, 10477, 11385, 0.581157, 11113, 276, 13011, 14, 
50, 10, 659, 0, 0, 0.876742, 3138, 1243, 0, 12457, 11698, 13038, 6934, 6177, 0.526667, 6063, 126, 8270, 10, 
51, 10, 622, 0, 0, 0.883307, 5008, 3736, 0, 16380, 15755, 17639, 9314, 8236, 0.533398, 8034, 232, 10873, 7, 
52, 2, 121, 0, 0, 0.881518, 991, 5358, 0, 18965, 18844, 23583, 10733, 10854, 0.539987, 10607, 273, 11466, 12, 
