Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
0, 10, 757, 0, 150, 0.852134, 3170, 0, 0, 2906, 2054, 0, 1474, 0, -nan, 0, 0, 2905, 0, 
1, 10, 601, 0, 330, 0.861976, 3612, 1163, 0, 8299, 7768, 7503, 4032, 2906, 0.612688, 2868, 38, 6106, 140, 
2, 10, 601, 0, 80, 0.858021, 3379, 2088, 0, 13538, 12899, 20240, 9187, 6096, 0.698814, 5612, 635, 8617, 68, 
3, 10, 732, 0, 140, 0.858263, 4192, 2208, 0, 18035, 17205, 24496, 11079, 8303, 0.661144, 7717, 801, 11425, 39, 
4, 10, 523, 0, 0, 0.866877, 2866, 2075, 0, 21768, 21192, 35311, 13440, 11064, 0.686785, 10388, 855, 13193, 33, 
5, 10, 522, 0, 0, 0.873826, 2669, 1301, 0, 25360, 24782, 40830, 15030, 13080, 0.679781, 12394, 847, 15367, 40, 
6, 10, 555, 0, 70, 0.877363, 2860, 1968, 0, 28997, 28364, 46396, 17360, 15196, 0.672599, 14438, 939, 17449, 43, 
7, 10, 402, 0, 0, 0.876504, 1853, 1604, 0, 32012, 31535, 51002, 18131, 17311, 0.660702, 16548, 944, 18998, 35, 
8, 10, 405, 0, 70, 0.883035, 1779, 1045, 0, 28992, 28508, 45057, 15246, 15885, 0.649043, 15255, 523, 17323, 27, 
9, 10, 536, 0, 0, 0.877494, 2799, 1153, 0, 32180, 31562, 50214, 18106, 17441, 0.654079, 16676, 674, 19436, 16, 
10, 10, 444, 0, 60, 0.873011, 2314, 1276, 0, 35489, 34958, 55437, 18829, 19541, 0.648808, 18808, 644, 21239, 40, 
11, 10, 455, 0, 220, 0.878092, 2312, 1310, 0, 23160, 22665, 32056, 14842, 12520, 0.610127, 12055, 487, 14168, 118, 
12, 10, 641, 0, 0, 0.866119, 3440, 1331, 0, 26959, 26239, 36188, 16377, 14255, 0.606607, 13752, 534, 16709, 127, 
13, 10, 558, 0, 0, 0.855601, 2653, 1875, 0, 31141, 30534, 41705, 18592, 16805, 0.597514, 16240, 596, 19033, 156, 
14, 10, 610, 0, 0, 0.855908, 3102, 1920, 0, 35453, 34836, 47784, 21106, 19124, 0.600176, 18437, 752, 21613, 144, 
15, 10, 413, 0, 0, 0.874362, 1922, 1715, 0, 38942, 38466, 54867, 22368, 21668, 0.605419, 20958, 799, 23145, 150, 
16, 10, 390, 0, 0, 0.873105, 1955, 835, 0, 32488, 32035, 47569, 18824, 18051, 0.620793, 17466, 651, 19325, 149, 
17, 10, 427, 0, 0, 0.87086, 2409, 1182, 0, 35092, 34578, 50492, 19718, 19414, 0.615755, 18830, 644, 21026, 149, 
18, 10, 483, 0, 416, 0.868316, 2653, 2083, 0, 30249, 29723, 40959, 16963, 16344, 0.601551, 15817, 536, 18349, 143, 
19, 10, 371, 0, 0, 0.871647, 1749, 1871, 0, 33151, 32701, 47275, 18496, 18471, 0.609682, 17924, 568, 19638, 143, 
20, 10, 572, 0, 0, 0.859233, 3406, 1578, 0, 36323, 35658, 49224, 20182, 19760, 0.598961, 19189, 592, 21971, 143, 
21, 10, 484, 0, 0, 0.863944, 2572, 2512, 0, 39817, 39265, 54924, 22138, 22093, 0.598104, 21500, 614, 23773, 168, 
22, 10, 523, 0, 0, 0.866598, 2748, 1163, 0, 29455, 28868, 42196, 18808, 15815, 0.626185, 15133, 895, 17840, 72, 
23, 10, 528, 0, 0, 0.856381, 2802, 1363, 0, 32748, 32136, 47864, 21841, 17727, 0.630318, 16975, 937, 19741, 177, 
24, 10, 570, 0, 192, 0.862051, 3083, 1512, 0, 36274, 35610, 53302, 24793, 19732, 0.630418, 18863, 1055, 21828, 231, 
25, 10, 629, 0, 0, 0.872212, 3412, 1344, 0, 30211, 29441, 41815, 22214, 16222, 0.612331, 15487, 801, 18578, 213, 
26, 10, 442, 0, 0, 0.873314, 2328, 1656, 0, 33713, 33237, 46998, 23780, 18640, 0.60364, 17838, 869, 20428, 218, 
27, 10, 530, 0, 108, 0.875328, 2851, 1276, 0, 37471, 36874, 54358, 26227, 20580, 0.621608, 19695, 951, 22726, 217, 
28, 10, 695, 0, 0, 0.875787, 3665, 2390, 0, 41849, 41090, 60542, 28585, 22877, 0.622317, 21957, 986, 25392, 231, 
29, 10, 660, 0, 0, 0.875138, 3484, 1598, 0, 33952, 33196, 51630, 23363, 18238, 0.647343, 17345, 930, 20693, 225, 
30, 10, 493, 0, 0, 0.884595, 2566, 1052, 0, 37619, 37024, 58003, 25433, 20859, 0.640777, 19946, 972, 22464, 236, 
31, 10, 490, 0, 0, 0.872808, 2554, 2051, 0, 40802, 40230, 62640, 27840, 22641, 0.638923, 21652, 1048, 24455, 243, 
32, 10, 510, 0, 0, 0.869077, 2541, 1166, 0, 44118, 43519, 68839, 30771, 24635, 0.642468, 23527, 1171, 26340, 250, 
33, 10, 379, 0, 0, 0.863014, 1801, 1199, 0, 46864, 46402, 73189, 32013, 26527, 0.637871, 25413, 1177, 27785, 261, 
34, 10, 392, 0, 204, 0.867126, 1718, 848, 0, 48252, 47758, 76700, 34611, 27400, 0.643243, 26109, 1330, 28371, 430, 
35, 10, 583, 0, 0, 0.868173, 2961, 820, 0, 34658, 34000, 52471, 26150, 19100, 0.636737, 18055, 1075, 21000, 256, 
36, 10, 533, 0, 0, 0.872682, 2431, 1678, 0, 18442, 17835, 23909, 13228, 9809, 0.593021, 9225, 521, 11549, 91, 
37, 10, 523, 0, 0, 0.864663, 2634, 1166, 0, 21624, 21007, 30448, 15826, 11661, 0.619195, 10953, 676, 13415, 138, 
38, 10, 461, 0, 0, 0.869156, 2086, 976, 0, 14916, 14373, 19480, 9975, 7892, 0.595365, 7597, 288, 9510, 28, 
39, 10, 624, 0, 0, 0.858838, 3196, 916, 0, 18377, 17654, 23002, 12068, 9539, 0.585621, 9211, 327, 11861, 28, 
40, 10, 428, 0, 0, 0.869769, 2102, 1166, 0, 17002, 16472, 22139, 11149, 9167, 0.586457, 8865, 311, 10698, 36, 
41, 10, 517, 0, 0, 0.867752, 2365, 642, 0, 13753, 13146, 17691, 9785, 7221, 0.592494, 6975, 250, 8815, 45, 
42, 10, 347, 0, 0, 0.881085, 1429, 800, 0, 15861, 15448, 20171, 11391, 8857, 0.561513, 8551, 301, 9909, 31, 
43, 10, 543, 0, 120, 0.881333, 2808, 443, 0, 14051, 13398, 16919, 9627, 7377, 0.564958, 7105, 253, 9175, 8, 
44, 10, 429, 0, 0, 0.888305, 2139, 1651, 0, 11857, 11317, 13122, 8135, 6266, 0.524149, 6052, 183, 7741, 66, 
45, 10, 355, 0, 120, 0.875026, 1498, 813, 0, 14082, 13683, 17480, 10131, 7841, 0.552582, 7540, 270, 8938, 60, 
46, 10, 475, 0, 120, 0.892342, 2012, 388, 0, 12160, 11587, 14618, 7958, 6330, 0.567209, 6149, 195, 8022, 9, 
47, 10, 538, 0, 120, 0.876027, 2614, 855, 0, 12349, 11692, 14962, 8514, 6230, 0.584777, 5994, 226, 8165, 22, 
48, 10, 410, 0, 126, 0.87459, 1981, 1065, 0, 14987, 14479, 19343, 10776, 8132, 0.5805, 7826, 312, 9478, 66, 
49, 10, 634, 0, 0, 0.865717, 3468, 908, 0, 14142, 13416, 17644, 10979, 7107, 0.598611, 6779, 347, 9356, 57, 
50, 10, 687, 0, 0, 0.862583, 4048, 2721, 0, 18305, 17461, 23965, 13618, 9363, 0.610297, 8915, 498, 11935, 82, 
51, 10, 561, 0, 126, 0.874088, 2742, 865, 0, 22091, 21422, 31046, 16256, 11973, 0.61509, 11476, 540, 13966, 78, 
52, 10, 661, 0, 126, 0.878381, 3210, 1390, 0, 22079, 21333, 29498, 16367, 11749, 0.601918, 11222, 575, 14099, 101, 
53, 10, 552, 0, 0, 0.870015, 2608, 1189, 0, 25900, 25222, 35499, 19811, 14157, 0.601425, 13522, 678, 16167, 204, 
54, 10, 654, 0, 126, 0.859137, 3587, 1055, 0, 26094, 25353, 38760, 20552, 13986, 0.63948, 13153, 962, 16375, 178, 
55, 10, 830, 0, 0, 0.851932, 5389, 2234, 0, 30916, 30001, 45022, 22834, 16448, 0.634935, 15575, 978, 19509, 171, 
56, 10, 702, 0, 0, 0.853369, 3639, 5450, 0, 39198, 38368, 57813, 28558, 21697, 0.624866, 20719, 1082, 24054, 299, 
57, 10, 652, 0, 0, 0.871061, 3321, 1323, 0, 46933, 46200, 69960, 34230, 26459, 0.622155, 25264, 1334, 28606, 235, 
58, 10, 582, 0, 0, 0.869886, 2950, 1481, 0, 50446, 49736, 83565, 37370, 28690, 0.656937, 27386, 1401, 30613, 319, 
59, 10, 546, 0, 0, 0.864762, 2908, 1496, 0, 53474, 52852, 88472, 39766, 30518, 0.65539, 29168, 1371, 32350, 398, 
60, 10, 413, 0, 0, 0.86675, 2148, 1382, 0, 65952, 65557, 114018, 50906, 38278, 0.664522, 36360, 2035, 39476, 411, 
61, 10, 689, 0, 0, 0.856733, 3829, 1550, 0, 54834, 54064, 96527, 43571, 30863, 0.680851, 28999, 1867, 33297, 394, 
62, 10, 573, 0, 0, 0.851531, 3032, 3443, 0, 42924, 42268, 65076, 31659, 23925, 0.633373, 22625, 1414, 26029, 250, 
63, 10, 630, 0, 0, 0.862085, 3095, 2420, 0, 45358, 44614, 69223, 35284, 25279, 0.635287, 23960, 1300, 27561, 332, 
64, 10, 564, 0, 0, 0.865051, 2855, 1737, 0, 46699, 46094, 70420, 34014, 26019, 0.630962, 24765, 1388, 28357, 239, 
