Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
0, 10, 850, 0, 150, 0.847374, 3712, 0, 0, 2635, 1646, 0, 1530, 0, -nan, 0, 0, 2634, 0, 
1, 10, 568, 0, 570, 0.862437, 3020, 1771, 0, 6475, 5784, 4948, 3515, 2635, 0.467462, 2603, 32, 4812, 16, 
2, 10, 530, 0, 456, 0.868715, 2972, 839, 0, 10006, 9396, 10115, 6366, 4829, 0.52259, 4712, 117, 6792, 67, 
3, 10, 622, 0, 1344, 0.861621, 4170, 2155, 0, 14006, 13290, 16296, 7798, 6860, 0.579038, 6703, 157, 9413, 22, 
4, 10, 571, 0, 0, 0.858003, 4365, 4336, 0, 18621, 17965, 23827, 9637, 9436, 0.603979, 9276, 160, 12146, 47, 
5, 10, 675, 0, 560, 0.869194, 3682, 1377, 0, 23424, 22494, 32677, 13574, 12117, 0.629189, 11840, 283, 14710, 189, 
6, 10, 736, 0, 0, 0.879295, 4326, 2577, 0, 28082, 27221, 40487, 18426, 14835, 0.633586, 14343, 502, 17536, 181, 
7, 10, 620, 0, 0, 0.882154, 3102, 2083, 0, 24863, 24175, 40346, 17415, 13302, 0.671669, 12547, 749, 15266, 156, 
8, 10, 542, 0, 0, 0.882713, 2835, 1817, 0, 15766, 15081, 24398, 12346, 8070, 0.670827, 7482, 668, 9954, 91, 
9, 10, 674, 0, 0, 0.871902, 3780, 2137, 0, 19473, 18683, 25678, 13359, 9961, 0.61312, 9433, 586, 12477, 95, 
10, 10, 665, 0, 0, 0.884939, 3653, 2365, 0, 18432, 17751, 22862, 11045, 9571, 0.582162, 9280, 303, 11878, 47, 
11, 10, 588, 0, 0, 0.885905, 3273, 2611, 0, 17496, 16795, 21557, 9874, 9009, 0.582955, 8722, 314, 11215, 62, 
12, 10, 663, 0, 0, 0.87605, 3323, 2687, 0, 21371, 20644, 27146, 12954, 11192, 0.588423, 10787, 416, 13596, 62, 
13, 10, 591, 0, 0, 0.872629, 3232, 1740, 0, 21380, 20600, 27543, 12777, 11193, 0.594486, 10803, 396, 13552, 28, 
14, 10, 549, 0, 792, 0.882173, 2993, 2236, 0, 19000, 18398, 23852, 11240, 10082, 0.578353, 9802, 253, 12034, 19, 
15, 10, 673, 0, 176, 0.884565, 3670, 2504, 0, 18619, 17740, 23211, 11201, 9419, 0.595213, 9122, 274, 11973, 22, 
16, 10, 659, 0, 0, 0.869569, 3408, 1656, 0, 20957, 20154, 27663, 12741, 10987, 0.604756, 10590, 347, 13217, 38, 
17, 10, 516, 0, 1892, 0.84693, 3220, 1884, 0, 18924, 18215, 23569, 12155, 9711, 0.589404, 9310, 374, 12201, 43, 
18, 10, 419, 0, 2915, 0.840635, 2445, 1736, 0, 17999, 17372, 22357, 16722, 9519, 0.575102, 9229, 320, 11433, 32, 
19, 10, 335, 0, 0, 0.867633, 1695, 2064, 0, 13300, 12895, 19203, 9722, 7088, 0.632213, 6771, 298, 8269, 85, 
20, 10, 532, 0, 0, 0.888484, 2759, 683, 0, 11305, 10550, 15735, 15225, 5518, 0.651069, 5175, 275, 7240, 253, 
21, 10, 654, 0, 1441, 0.866604, 3979, 2549, 0, 14587, 13663, 17635, 18360, 6863, 0.611843, 6538, 315, 9626, 388, 
22, 10, 571, 0, 1404, 0.863344, 3678, 2986, 0, 17436, 16878, 24290, 19649, 8965, 0.632265, 8538, 468, 10897, 356, 
23, 10, 382, 0, 300, 0.864052, 2182, 2924, 0, 17964, 17346, 24930, 13403, 9617, 0.615643, 9099, 505, 10990, 226, 
24, 10, 332, 0, 1650, 0.867057, 2092, 2055, 0, 15919, 15485, 23694, 19948, 8438, 0.645477, 7921, 510, 9786, 338, 
25, 10, 617, 0, 0, 0.85454, 3950, 3434, 0, 14734, 14087, 17672, 18209, 6984, 0.606225, 6592, 438, 9857, 41, 
26, 10, 628, 0, 0, 0.849324, 4454, 5546, 0, 16374, 15671, 22051, 18017, 7962, 0.640655, 7531, 422, 10393, 139, 
27, 10, 667, 0, 0, 0.849866, 3896, 6282, 0, 16576, 15769, 25606, 17620, 8032, 0.687507, 7623, 501, 10343, 163, 
28, 10, 979, 0, 0, 0.857151, 5458, 3577, 0, 17804, 16694, 24812, 10273, 8215, 0.670583, 7838, 395, 11580, 168, 
29, 10, 809, 0, 0, 0.860739, 5954, 5767, 0, 20962, 20078, 25937, 11990, 10101, 0.611814, 9718, 515, 13289, 184, 
30, 8, 551, 0, 0, 0.861312, 4028, 5626, 0, 25292, 24716, 34835, 14388, 13180, 0.622155, 12745, 515, 15458, 148, 
