Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
0, 10, 1495, 0, 210, 0.870954, 4379, 0, 0, 4424, 2677, 0, 2764, 0, -nan, 0, 0, 4423, 0, 
1, 10, 1172, 0, 35, 0.873923, 3617, 1268, 0, 11197, 9861, 10100, 7262, 4424, 0.56198, 4299, 125, 8513, 6, 
2, 10, 1060, 0, 35, 0.881008, 3198, 1477, 0, 17584, 16404, 20660, 10961, 8490, 0.589061, 8214, 306, 12140, 6, 
3, 10, 1121, 0, 40, 0.881762, 3466, 1080, 0, 23533, 22255, 30033, 12715, 12093, 0.597343, 11803, 344, 15613, 36, 
4, 10, 1088, 0, 85, 0.878474, 3293, 1242, 0, 24243, 23012, 32565, 12889, 12647, 0.612067, 12290, 392, 15830, 64, 
5, 10, 1190, 0, 90, 0.889405, 3737, 1141, 0, 29199, 27835, 38418, 15543, 15323, 0.601462, 14960, 402, 19152, 60, 
6, 10, 1276, 0, 105, 0.875293, 4277, 1302, 0, 24992, 23524, 29435, 14700, 12701, 0.56918, 12358, 292, 16812, 11, 
7, 10, 1362, 0, 0, 0.874031, 4237, 1578, 0, 23805, 22273, 24470, 12880, 11779, 0.519303, 11531, 223, 16221, 12, 
8, 10, 1193, 0, 115, 0.885162, 3488, 1499, 0, 23957, 22658, 28438, 14038, 12253, 0.569723, 11973, 243, 15869, 64, 
9, 10, 1058, 0, 65, 0.893958, 4085, 959, 0, 24615, 23464, 29314, 15209, 12610, 0.570694, 12160, 408, 16315, 75, 
10, 10, 781, 0, 130, 0.891745, 2358, 1618, 0, 27081, 26093, 35398, 18814, 14633, 0.587175, 14024, 560, 17144, 118, 
11, 10, 607, 0, 65, 0.887606, 1707, 536, 0, 20389, 19664, 29489, 14769, 11105, 0.624298, 10560, 598, 12853, 95, 
12, 10, 784, 0, 273, 0.877736, 2346, 628, 0, 15763, 14851, 20298, 10969, 8004, 0.60647, 7613, 436, 10413, 56, 
