Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
0, 10, 777, 0, 180, 0.883788, 2176, 0, 0, 1986, 1083, 0, 1143, 0, -nan, 0, 0, 1981, 4, 
1, 10, 670, 53, 60, 0.894375, 2325, 407, 202, 5073, 4222, 3874, 3537, 1986, 0.487352, 1918, 68, 3986, 3, 
2, 10, 927, 60, 30, 0.881557, 3830, 300, 262, 9210, 8117, 7747, 6412, 3990, 0.484962, 3893, 97, 6965, 8, 
3, 10, 1028, 51, 0, 0.873129, 3819, 1926, 238, 14156, 12934, 14280, 10094, 6730, 0.529107, 6462, 273, 10075, 17, 
4, 10, 1049, 107, 80, 0.868316, 3720, 1782, 494, 16388, 15202, 17141, 10925, 8310, 0.51596, 8100, 220, 11128, 55, 
5, 10, 1037, 111, 35, 0.866753, 3945, 723, 442, 18535, 17329, 21692, 14482, 9506, 0.562016, 9061, 564, 12512, 60, 
6, 10, 1123, 38, 35, 0.865102, 3906, 1273, 181, 20203, 18957, 25001, 15455, 10164, 0.594527, 9693, 546, 13739, 139, 
7, 10, 1195, 9, 35, 0.866449, 4173, 1793, 25, 19802, 18448, 22755, 14969, 9516, 0.58276, 9107, 424, 13665, 101, 
8, 10, 953, 17, 105, 0.865518, 2802, 1698, 88, 20999, 19898, 29331, 15032, 10998, 0.62537, 10641, 357, 13701, 126, 
9, 10, 851, 34, 40, 0.883104, 2905, 653, 134, 20353, 19393, 29298, 14506, 10859, 0.629866, 10493, 378, 13064, 137, 
10, 10, 886, 60, 165, 0.88258, 3320, 860, 237, 15749, 14767, 18588, 11957, 8103, 0.565196, 7761, 351, 10585, 39, 
11, 10, 694, 35, 45, 0.8771, 2622, 3573, 144, 19288, 18492, 24813, 12720, 10608, 0.573411, 10331, 255, 12624, 40, 
12, 10, 552, 74, 140, 0.881178, 1976, 727, 275, 11921, 11270, 13375, 7581, 6474, 0.516541, 6365, 107, 7961, 47, 
13, 10, 487, 9, 50, 0.887689, 1604, 937, 45, 11313, 10677, 12911, 7996, 6105, 0.528571, 5873, 194, 7605, 42, 
14, 10, 741, 0, 155, 0.89193, 2180, 576, 0, 9955, 9124, 12599, 7908, 5073, 0.59856, 4829, 259, 6890, 42, 
15, 10, 777, 22, 55, 0.876556, 2782, 559, 61, 10557, 9638, 11431, 7632, 5195, 0.547079, 5011, 202, 7476, 38, 
16, 10, 879, 79, 170, 0.876329, 2937, 778, 326, 11714, 10798, 12146, 7185, 5899, 0.515044, 5792, 111, 8211, 12, 
17, 10, 970, 60, 180, 0.88162, 2997, 459, 252, 12640, 11595, 12995, 8321, 6327, 0.514018, 6181, 122, 8853, 12, 
18, 10, 1051, 8, 190, 0.8807, 2798, 529, 38, 14668, 13514, 14597, 9872, 7249, 0.50424, 7051, 185, 10244, 48, 
19, 10, 1123, 7, 70, 0.878885, 3348, 542, 33, 16687, 15365, 17664, 10777, 7978, 0.548832, 7757, 185, 11733, 59, 
20, 10, 1120, 70, 205, 0.886745, 3242, 651, 236, 19346, 18066, 22167, 12785, 10074, 0.546032, 9811, 254, 12935, 60, 
21, 10, 1113, 0, 215, 0.892253, 3132, 500, 0, 15993, 14691, 15363, 10407, 7732, 0.497596, 7535, 190, 11156, 31, 
22, 10, 917, 0, 225, 0.888865, 2622, 669, 0, 15680, 14628, 16415, 10410, 8026, 0.512305, 7812, 153, 10806, 16, 
23, 10, 640, 0, 235, 0.899614, 1795, 612, 0, 14062, 13343, 15660, 9360, 7554, 0.51916, 7365, 180, 9309, 47, 
24, 10, 526, 0, 245, 0.897565, 1440, 1001, 0, 16413, 15875, 19410, 10938, 9221, 0.525449, 8993, 229, 10689, 33, 
25, 10, 496, 0, 255, 0.892005, 1337, 362, 0, 10623, 10086, 11681, 7982, 5505, 0.53101, 5258, 279, 7062, 46, 
26, 10, 496, 0, 265, 0.873366, 1370, 328, 0, 8166, 7603, 9215, 5664, 4044, 0.562953, 3877, 190, 5503, 29, 
27, 10, 423, 0, 385, 0.896669, 1140, 380, 0, 7622, 7136, 7540, 5146, 3917, 0.484266, 3751, 150, 5102, 10, 
28, 10, 474, 0, 290, 0.901734, 1252, 179, 0, 6382, 5847, 5788, 4011, 3085, 0.468562, 2996, 137, 4442, 18, 
29, 10, 598, 0, 420, 0.884831, 1527, 246, 0, 5397, 4731, 4460, 4240, 2251, 0.496533, 2110, 149, 4050, 0, 
30, 10, 608, 0, 315, 0.883116, 1494, 306, 0, 6948, 6291, 6653, 4706, 3320, 0.501801, 3220, 109, 4916, 0, 
31, 10, 593, 0, 325, 0.898101, 1615, 360, 0, 7807, 7167, 7848, 4932, 3823, 0.51417, 3695, 112, 5463, 3, 
32, 10, 730, 0, 130, 0.890413, 1947, 391, 0, 7179, 6375, 6137, 4791, 3247, 0.473146, 3127, 111, 5219, 0, 
33, 10, 540, 0, 550, 0.893636, 1340, 169, 0, 7864, 7279, 8369, 4491, 4088, 0.513275, 3996, 83, 5394, 0, 
34, 10, 559, 0, 500, 0.903183, 1449, 90, 0, 7143, 6540, 6556, 4277, 3656, 0.444377, 3595, 52, 5016, 0, 
35, 10, 610, 0, 520, 0.895261, 1521, 422, 0, 7287, 6657, 6719, 5516, 3614, 0.464672, 3472, 150, 5175, 21, 
36, 10, 460, 0, 1842, 0.928656, 1125, 80, 0, 5820, 5313, 5035, 3802, 3003, 0.405229, 2919, 84, 4077, 0, 
37, 10, 508, 0, 960, 0.917859, 1266, 276, 0, 4444, 3905, 3350, 3466, 2081, 0.382309, 1978, 94, 3267, 0, 
38, 10, 398, 0, 498, 0.909308, 1048, 274, 0, 4095, 3622, 3235, 3884, 1945, 0.400247, 1847, 146, 3015, 0, 
39, 10, 552, 0, 720, 0.900139, 1353, 154, 0, 4843, 4198, 3651, 4183, 2158, 0.410383, 2075, 79, 3640, 12, 
40, 10, 766, 0, 744, 0.907672, 1803, 215, 0, 5426, 4626, 4108, 3771, 2285, 0.445523, 2178, 89, 4115, 12, 
41, 10, 437, 0, 546, 0.91888, 1048, 164, 0, 6548, 6077, 6324, 4280, 3475, 0.452152, 3357, 123, 4541, 12, 
42, 10, 538, 0, 786, 0.899518, 1303, 184, 0, 5159, 4562, 4798, 3270, 2472, 0.485964, 2381, 88, 3771, 0, 
43, 10, 501, 0, 576, 0.905592, 1193, 233, 0, 4188, 3629, 3701, 3149, 1877, 0.494751, 1806, 71, 3127, 25, 
44, 10, 428, 0, 828, 0.902844, 1103, 234, 0, 6101, 5588, 6626, 5118, 3149, 0.525539, 3004, 148, 4332, 17, 
45, 10, 470, 0, 606, 0.898928, 1276, 381, 0, 6091, 5536, 6563, 3819, 2969, 0.54899, 2846, 120, 4393, 0, 
46, 10, 520, 0, 246, 0.902519, 1356, 245, 0, 5285, 4682, 5012, 3513, 2402, 0.522655, 2303, 106, 3842, 0, 
47, 10, 533, 0, 1260, 0.90015, 1495, 311, 0, 6058, 5459, 5590, 4240, 2859, 0.491191, 2748, 132, 4358, 10, 
48, 10, 745, 0, 258, 0.892686, 1955, 323, 0, 5719, 4906, 4193, 4762, 2357, 0.440408, 2217, 131, 4370, 4, 
49, 10, 804, 0, 918, 0.892178, 2220, 519, 0, 7153, 6304, 6386, 5405, 3280, 0.487179, 3154, 99, 5221, 4, 
50, 10, 786, 0, 672, 0.895327, 2168, 563, 0, 9499, 8592, 9053, 6644, 4586, 0.495379, 4425, 128, 6800, 0, 
