Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
0, 10, 929, 0, 180, 0.882875, 2827, 0, 0, 2667, 1580, 0, 1627, 0, -nan, 0, 0, 2666, 0, 
1, 10, 932, 0, 60, 0.881749, 3051, 696, 0, 7379, 6251, 5230, 4561, 2667, 0.490057, 2625, 42, 5791, 7, 
2, 10, 991, 0, 30, 0.879871, 2894, 861, 0, 12019, 10881, 10837, 8076, 5347, 0.507779, 5169, 163, 8668, 17, 
3, 10, 1012, 0, 30, 0.880811, 3372, 1420, 0, 14486, 13402, 14563, 8534, 6384, 0.562889, 6152, 228, 10269, 109, 
4, 10, 1163, 0, 0, 0.871951, 4248, 1685, 0, 21740, 20416, 25475, 13200, 10382, 0.593134, 9950, 422, 14674, 51, 
5, 10, 937, 0, 30, 0.871269, 3374, 6711, 0, 28425, 27333, 35487, 15433, 14713, 0.585771, 14313, 412, 18257, 129, 
6, 10, 1028, 0, 60, 0.882249, 3465, 1476, 0, 27234, 26076, 43586, 15829, 13731, 0.685242, 13068, 808, 17407, 114, 
7, 10, 820, 0, 30, 0.875917, 2592, 856, 0, 15119, 14170, 16953, 7539, 7368, 0.567656, 7085, 241, 10055, 38, 
8, 10, 816, 0, 30, 0.881684, 2507, 489, 0, 13772, 12833, 15160, 7849, 6571, 0.567726, 6321, 215, 9427, 22, 
9, 10, 929, 0, 60, 0.878145, 2982, 537, 0, 14548, 13479, 15849, 7600, 6892, 0.56594, 6723, 231, 9869, 5, 
10, 10, 1118, 0, 60, 0.872076, 4133, 852, 0, 12536, 11219, 11123, 7022, 5311, 0.523592, 5190, 94, 9105, 0, 
11, 10, 895, 0, 30, 0.875804, 2819, 911, 0, 14479, 13426, 14540, 8092, 6886, 0.527482, 6754, 134, 9986, 28, 
12, 10, 970, 0, 30, 0.859665, 2984, 1137, 0, 17068, 15963, 18281, 10594, 8152, 0.554657, 7937, 197, 11643, 94, 
13, 10, 853, 0, 140, 0.869292, 2629, 1414, 0, 19846, 18836, 24422, 13471, 10000, 0.59132, 9618, 365, 12988, 111, 
14, 10, 1009, 0, 70, 0.881079, 3231, 564, 0, 16723, 15556, 22604, 10916, 7824, 0.654188, 7415, 493, 11288, 42, 
15, 10, 1196, 0, 35, 0.881765, 3824, 1529, 0, 17503, 16124, 22720, 12866, 8004, 0.6485, 7581, 463, 12079, 72, 
16, 2, 168, 0, 0, 0.887078, 469, 1274, 0, 15809, 15595, 26574, 11508, 9107, 0.657927, 8724, 423, 9699, 51, 
