Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
0, 10, 1385, 0, 150, 0.885363, 4242, 0, 0, 3671, 2126, 0, 3074, 0, -nan, 0, 0, 3658, 12, 
1, 10, 1262, 0, 60, 0.879101, 4088, 1611, 0, 9813, 8349, 7488, 7909, 3671, 0.509749, 3574, 97, 7660, 26, 
2, 10, 1084, 0, 70, 0.86769, 4220, 1690, 0, 16367, 15125, 16631, 12328, 7687, 0.537791, 7471, 216, 11669, 19, 
3, 10, 1179, 0, 40, 0.877685, 4274, 1722, 0, 23117, 21781, 27260, 15563, 11688, 0.57124, 11464, 225, 15647, 31, 
4, 10, 1290, 0, 80, 0.88329, 4084, 1081, 0, 29755, 28219, 38772, 20252, 15623, 0.597055, 15237, 442, 19614, 50, 
5, 10, 1506, 0, 40, 0.885813, 4314, 660, 0, 27902, 26255, 37013, 19500, 14443, 0.611204, 13872, 505, 18533, 85, 
6, 10, 1406, 0, 0, 0.883989, 3975, 1101, 0, 21011, 19420, 26197, 14976, 10616, 0.596227, 10172, 387, 14354, 37, 
7, 10, 1403, 0, 145, 0.884474, 4561, 861, 0, 22673, 21090, 26712, 15055, 11485, 0.570606, 11187, 282, 15540, 81, 
8, 10, 1424, 0, 115, 0.878784, 4474, 1962, 0, 24747, 23104, 28369, 16781, 12482, 0.560416, 12110, 408, 16920, 152, 
9, 10, 1431, 0, 290, 0.873038, 4300, 1017, 0, 25074, 23526, 32359, 18663, 12719, 0.607366, 12119, 674, 16900, 161, 
10, 10, 1381, 0, 162, 0.882688, 4794, 1366, 0, 25133, 23518, 34467, 17853, 12590, 0.635273, 12038, 591, 16990, 101, 
11, 10, 1340, 0, 72, 0.879292, 4162, 1384, 0, 20300, 18713, 25562, 14498, 9885, 0.61462, 9461, 422, 13805, 64, 
12, 10, 858, 0, 72, 0.874499, 2611, 1422, 0, 24769, 23767, 33632, 16090, 13203, 0.607661, 12811, 444, 16334, 34, 
13, 10, 889, 0, 72, 0.865376, 3155, 1565, 0, 22680, 21722, 30296, 15149, 12034, 0.603375, 11635, 381, 14921, 48, 
14, 10, 965, 0, 192, 0.871774, 3235, 1799, 0, 22773, 21626, 27249, 14170, 11737, 0.570419, 11401, 323, 14984, 146, 
15, 10, 1002, 0, 78, 0.878513, 3293, 1404, 0, 22865, 21675, 29648, 16217, 11654, 0.607371, 11169, 608, 14950, 166, 
16, 10, 1078, 0, 78, 0.88855, 3629, 1134, 0, 21295, 20016, 28106, 17550, 10577, 0.624063, 9985, 676, 14108, 100, 
17, 10, 1014, 0, 78, 0.895024, 3465, 904, 0, 22228, 21049, 30023, 17086, 11190, 0.627794, 10599, 690, 14612, 175, 
18, 10, 1067, 0, 78, 0.882933, 3417, 1395, 0, 16565, 15352, 22364, 11796, 7619, 0.659745, 7204, 484, 11416, 88, 
19, 10, 1174, 0, 78, 0.880177, 3636, 1377, 0, 23107, 21743, 33845, 15969, 11384, 0.663921, 10848, 605, 15372, 121, 
20, 10, 1077, 0, 416, 0.879749, 3557, 1214, 0, 24537, 23272, 38766, 18451, 12464, 0.678755, 11843, 697, 16019, 174, 
21, 10, 917, 0, 91, 0.870551, 3191, 1772, 0, 25014, 23966, 38167, 17399, 13020, 0.659153, 12497, 549, 16156, 206, 
22, 10, 1027, 0, 0, 0.863882, 3536, 1647, 0, 23199, 21927, 33290, 16442, 11817, 0.645327, 11331, 498, 15031, 266, 
23, 10, 1094, 0, 287, 0.87086, 3417, 1339, 0, 21977, 20707, 31156, 17166, 11097, 0.644236, 10441, 697, 14415, 175, 
24, 10, 1197, 0, 98, 0.878163, 4297, 1217, 0, 22594, 21225, 33678, 16847, 11092, 0.671124, 10425, 758, 15125, 93, 
25, 10, 1390, 0, 308, 0.871814, 6865, 1123, 0, 24679, 23162, 32703, 17098, 11701, 0.642783, 11086, 722, 16844, 72, 
26, 9, 1301, 0, 105, 0.865094, 5442, 5433, 0, 25378, 23887, 29714, 15213, 12274, 0.587553, 11850, 451, 16983, 53, 
