Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
0, 3, 517, 0, 180, 0.857938, 1243, 0, 0, 1160, 605, 0, 968, 0, -nan, 0, 0, 1143, 16, 
1, 1, 124, 245, 0, 0.857495, 1173, 554, 623, 1733, 1672, 2645, 2354, 1159, 0.561815, 1077, 83, 1106, 21, 
2, 1, 123, 214, 0, 0.857026, 1225, 783, 693, 1901, 1806, 2255, 2302, 1128, 0.499778, 1076, 52, 1384, 4, 
3, 1, 127, 171, 0, 0.856982, 1128, 911, 624, 2387, 2248, 2742, 2479, 1389, 0.493435, 1347, 42, 1702, 6, 
4, 1, 136, 132, 0, 0.865168, 1003, 1047, 538, 2977, 2818, 3646, 2998, 1709, 0.531267, 1653, 56, 2117, 0, 
5, 1, 119, 91, 0, 0.870416, 738, 1118, 360, 3393, 3248, 4290, 2732, 2118, 0.506294, 2105, 13, 2261, 22, 
6, 1, 120, 71, 0, 0.876184, 692, 1015, 296, 3877, 3741, 5057, 4239, 2284, 0.548349, 2195, 89, 2741, 5, 
7, 1, 128, 85, 0, 0.881181, 782, 726, 361, 4413, 4303, 6018, 4255, 2747, 0.543536, 2679, 68, 2955, 0, 
8, 1, 140, 81, 30, 0.888117, 773, 731, 337, 4821, 4653, 6348, 4744, 2956, 0.534342, 2912, 44, 3257, 7, 
9, 1, 126, 97, 0, 0.89836, 805, 651, 375, 5347, 5228, 7027, 5333, 3265, 0.535364, 3173, 92, 3646, 3, 
10, 1, 126, 79, 0, 0.900132, 714, 897, 303, 5899, 5753, 7566, 5145, 3650, 0.517579, 3592, 58, 3925, 10, 
11, 1, 135, 92, 0, 0.902208, 824, 920, 382, 6300, 6174, 8327, 6156, 3936, 0.527321, 3845, 91, 4184, 12, 
12, 1, 117, 72, 0, 0.90092, 687, 881, 294, 6763, 6645, 9024, 6258, 4197, 0.534907, 4110, 87, 4516, 8, 
13, 1, 139, 71, 0, 0.904892, 732, 583, 315, 7139, 6993, 9677, 7002, 4525, 0.532396, 4410, 115, 4682, 8, 
14, 1, 133, 84, 0, 0.905269, 753, 589, 364, 7438, 7343, 10054, 7260, 4691, 0.53342, 4586, 105, 4943, 26, 
15, 1, 110, 84, 30, 0.909141, 680, 688, 322, 7917, 7788, 10993, 8269, 4970, 0.547894, 4813, 157, 5261, 3, 
16, 1, 134, 49, 0, 0.908131, 568, 751, 202, 8361, 8228, 11149, 7367, 5265, 0.52776, 5173, 92, 5536, 6, 
17, 1, 134, 5, 0, 0.913715, 416, 848, 26, 8948, 8791, 11720, 8147, 5543, 0.527048, 5419, 124, 5981, 3, 
18, 1, 124, 85, 0, 0.907174, 688, 616, 300, 8478, 8337, 11419, 7910, 5341, 0.53317, 5174, 173, 5538, 16, 
19, 1, 87, 3, 0, 0.90278, 277, 817, 8, 8817, 8720, 12047, 9380, 5541, 0.540547, 5314, 240, 5818, 9, 
20, 1, 134, 43, 0, 0.898741, 525, 679, 174, 9225, 9094, 12450, 9179, 5814, 0.533499, 5617, 210, 6050, 9, 
21, 1, 131, 70, 30, 0.900576, 631, 727, 220, 9632, 9485, 12917, 9049, 6046, 0.532405, 5860, 199, 6356, 9, 
22, 1, 125, 74, 0, 0.896521, 639, 740, 273, 10040, 9890, 13610, 9980, 6352, 0.53373, 6149, 216, 6585, 29, 
23, 1, 97, 72, 0, 0.89185, 652, 496, 280, 10325, 10247, 14810, 10588, 6600, 0.554746, 6341, 273, 6783, 17, 
24, 1, 88, 63, 0, 0.881618, 579, 668, 299, 10607, 10538, 14944, 10828, 6786, 0.546299, 6537, 263, 6957, 17, 
25, 1, 89, 54, 0, 0.884701, 561, 443, 283, 10878, 10774, 15395, 11108, 6960, 0.548287, 6710, 264, 7123, 17, 
26, 1, 105, 82, 0, 0.882729, 709, 527, 385, 7344, 7243, 10226, 7270, 4661, 0.545224, 4502, 173, 4840, 22, 
27, 1, 92, 1, 0, 0.887827, 329, 1519, 4, 11630, 11500, 16079, 11663, 7313, 0.545551, 7056, 271, 7701, 43, 
28, 1, 122, 59, 0, 0.900337, 691, 452, 317, 8370, 8254, 11923, 9335, 5265, 0.559267, 5013, 266, 5460, 55, 
29, 1, 139, 70, 30, 0.912777, 814, 626, 325, 8742, 8618, 12519, 9531, 5502, 0.561244, 5253, 262, 5712, 55, 
30, 1, 117, 76, 0, 0.910827, 734, 791, 342, 9122, 9010, 12919, 9586, 5754, 0.555332, 5511, 256, 5959, 61, 
31, 1, 98, 81, 0, 0.906522, 679, 961, 352, 9564, 9440, 13605, 10072, 6007, 0.559152, 5746, 274, 6241, 81, 
32, 1, 110, 65, 0, 0.902899, 634, 1013, 306, 9907, 9811, 14267, 11018, 6309, 0.558441, 6011, 311, 6398, 89, 
33, 1, 129, 79, 0, 0.901493, 764, 1100, 356, 7189, 7057, 9785, 8546, 4460, 0.544944, 4194, 292, 4731, 52, 
34, 1, 132, 101, 0, 0.902943, 900, 916, 450, 7675, 7513, 10595, 9083, 4755, 0.551796, 4485, 298, 5057, 47, 
35, 1, 133, 96, 0, 0.901229, 918, 942, 457, 8188, 7999, 11268, 9370, 5076, 0.55008, 4821, 283, 5386, 72, 
36, 1, 159, 105, 0, 0.894952, 979, 1129, 464, 8773, 8600, 12665, 11102, 5430, 0.571733, 5049, 409, 5822, 56, 
37, 1, 135, 115, 30, 0.894053, 944, 1462, 502, 9249, 9119, 13289, 11331, 5850, 0.56025, 5517, 361, 6044, 63, 
38, 1, 133, 86, 0, 0.895935, 838, 1042, 386, 9619, 9491, 14262, 12275, 6079, 0.57418, 5731, 376, 6320, 58, 
39, 1, 138, 91, 0, 0.891361, 747, 775, 332, 10105, 9954, 14774, 12199, 6350, 0.570598, 6021, 357, 6668, 53, 
40, 1, 185, 88, 55, 0.891381, 752, 690, 276, 10790, 10580, 15275, 12159, 6693, 0.562234, 6385, 336, 7136, 78, 
41, 1, 150, 86, 0, 0.897193, 621, 503, 230, 11328, 11191, 16527, 13073, 7186, 0.565564, 6841, 373, 7416, 53, 
42, 1, 118, 105, 55, 0.90649, 650, 487, 281, 11667, 11532, 16934, 13212, 7441, 0.560951, 7113, 356, 7620, 71, 
43, 1, 123, 102, 0, 0.898503, 685, 408, 288, 12087, 11951, 17484, 13868, 7663, 0.562064, 7312, 379, 7966, 57, 
44, 1, 81, 97, 0, 0.899893, 605, 604, 316, 12474, 12406, 18093, 14088, 7995, 0.558458, 7634, 389, 8161, 53, 
45, 1, 98, 78, 0, 0.901049, 606, 487, 286, 12852, 12714, 18506, 13990, 8186, 0.557991, 7850, 364, 8416, 53, 
46, 1, 85, 64, 0, 0.901866, 505, 678, 227, 15519, 15423, 23867, 16732, 9947, 0.583773, 9504, 436, 10112, 53, 
47, 1, 95, 77, 0, 0.898325, 607, 684, 282, 15797, 15710, 24308, 17156, 10172, 0.58207, 9727, 438, 10251, 63, 
48, 1, 127, 72, 0, 0.889974, 728, 583, 288, 16155, 16015, 25262, 17874, 10315, 0.592196, 9831, 481, 10552, 58, 
49, 1, 133, 103, 0, 0.890026, 960, 574, 428, 16543, 16422, 25436, 18287, 10613, 0.583281, 10158, 452, 10782, 58, 
50, 1, 125, 130, 0, 0.891849, 1065, 880, 581, 17749, 17626, 25495, 19139, 11353, 0.555081, 10938, 432, 11615, 92, 
51, 1, 106, 113, 55, 0.887965, 934, 1028, 523, 17439, 17349, 27123, 19603, 11180, 0.588289, 10639, 538, 11333, 80, 
52, 1, 112, 84, 0, 0.891783, 762, 1125, 374, 17899, 17763, 27530, 19733, 11415, 0.585843, 10886, 527, 11649, 78, 
53, 1, 119, 80, 0, 0.89909, 717, 1096, 342, 16011, 15863, 23114, 18388, 10242, 0.557352, 9764, 504, 10393, 111, 
54, 1, 129, 59, 0, 0.902014, 594, 1163, 240, 16468, 16303, 24883, 18590, 10471, 0.579444, 10016, 488, 10799, 74, 
55, 1, 117, 57, 0, 0.89714, 595, 870, 232, 17007, 16875, 24815, 19074, 10841, 0.563391, 10380, 493, 11123, 85, 
56, 1, 136, 60, 0, 0.895291, 671, 814, 256, 12174, 12028, 19901, 13819, 7528, 0.623016, 6982, 623, 7853, 54, 
57, 1, 137, 82, 0, 0.894835, 751, 882, 350, 12608, 12475, 20527, 14669, 7838, 0.619496, 7270, 625, 8132, 65, 
58, 1, 95, 100, 55, 0.890195, 719, 724, 389, 12990, 12917, 21432, 15266, 8140, 0.621466, 7542, 655, 8370, 48, 
59, 1, 169, 86, 0, 0.891673, 837, 1063, 376, 13527, 13362, 21453, 15320, 8361, 0.611568, 7799, 619, 8760, 55, 
60, 1, 127, 85, 0, 0.888351, 710, 1150, 319, 14158, 14019, 22896, 15987, 8758, 0.618687, 8172, 643, 9174, 48, 
61, 1, 114, 75, 0, 0.880959, 679, 1136, 323, 14668, 14552, 23008, 15969, 9165, 0.602903, 8598, 624, 9401, 71, 
62, 1, 123, 100, 0, 0.881189, 833, 771, 430, 15058, 14924, 24029, 17287, 9415, 0.609352, 8750, 722, 9661, 75, 
63, 1, 97, 111, 0, 0.883038, 807, 828, 448, 15340, 15244, 24536, 17905, 9679, 0.606673, 9005, 731, 9808, 88, 
64, 1, 117, 108, 0, 0.884725, 855, 964, 482, 8567, 8482, 11345, 10351, 5469, 0.518701, 5156, 287, 5581, 45, 
65, 1, 129, 84, 0, 0.884661, 736, 1401, 344, 9141, 9002, 11724, 10633, 5646, 0.518916, 5339, 287, 6066, 36, 
66, 1, 128, 93, 0, 0.8845, 718, 1175, 348, 9801, 9647, 12531, 10834, 6122, 0.511919, 5830, 272, 6371, 54, 
67, 1, 134, 85, 55, 0.884179, 687, 1213, 295, 10358, 10185, 13472, 11608, 6445, 0.522026, 6107, 318, 6763, 50, 
68, 1, 138, 9, 0, 0.887683, 436, 1171, 58, 10991, 10849, 15324, 12036, 6835, 0.554317, 6503, 310, 7172, 59, 
69, 1, 145, 83, 0, 0.890251, 677, 1017, 281, 11503, 11358, 16092, 11973, 7253, 0.549615, 6921, 310, 7423, 44, 
70, 1, 117, 97, 0, 0.891943, 686, 1139, 335, 11791, 11694, 16534, 12534, 7489, 0.547383, 7156, 311, 7619, 45, 
71, 1, 115, 75, 0, 0.893774, 618, 1152, 276, 12152, 12024, 17108, 13087, 7686, 0.551051, 7342, 322, 7875, 50, 
72, 1, 91, 10, 0, 0.893656, 326, 1164, 44, 12716, 12580, 17411, 13304, 7947, 0.543879, 7618, 307, 8286, 70, 
73, 1, 172, 87, 0, 0.889463, 837, 1608, 342, 13286, 13144, 18674, 13713, 8377, 0.551696, 8007, 349, 8548, 83, 
74, 1, 106, 111, 0, 0.892492, 845, 824, 433, 13758, 13600, 19887, 15226, 8653, 0.565154, 8233, 398, 8894, 76, 
75, 1, 82, 91, 0, 0.893123, 718, 992, 417, 14057, 13979, 20393, 15022, 8992, 0.559324, 8592, 378, 9010, 78, 
76, 1, 111, 77, 0, 0.892283, 764, 843, 406, 12068, 11937, 17716, 12336, 7485, 0.577787, 7148, 376, 7823, 66, 
77, 1, 104, 73, 0, 0.884446, 688, 996, 369, 12528, 12439, 18300, 12563, 7850, 0.571296, 7522, 367, 8022, 95, 
78, 1, 136, 62, 55, 0.885534, 710, 1238, 345, 13068, 12868, 19362, 14065, 8078, 0.583028, 7696, 421, 8404, 113, 
79, 1, 100, 72, 0, 0.889208, 712, 784, 380, 13540, 13432, 20983, 15737, 8476, 0.596266, 8007, 510, 8661, 128, 
80, 1, 96, 67, 0, 0.890861, 643, 847, 331, 13821, 13756, 21725, 15785, 8749, 0.597488, 8261, 528, 8826, 79, 
81, 1, 73, 61, 0, 0.888206, 520, 678, 286, 14048, 13956, 21323, 14790, 8865, 0.584466, 8450, 455, 9011, 70, 
82, 1, 109, 70, 0, 0.89424, 684, 647, 351, 14291, 14219, 21329, 14712, 9041, 0.576336, 8654, 427, 9170, 70, 
83, 1, 99, 93, 0, 0.885549, 747, 646, 416, 10131, 9986, 14029, 10268, 6314, 0.550189, 6068, 256, 6556, 65, 
84, 1, 125, 110, 0, 0.895481, 906, 704, 469, 10501, 10352, 14963, 10989, 6567, 0.561352, 6283, 294, 6810, 55, 
85, 1, 109, 112, 0, 0.895473, 934, 819, 492, 10886, 10781, 15435, 11441, 6855, 0.55611, 6568, 297, 7056, 55, 
86, 1, 114, 114, 55, 0.893865, 1029, 939, 550, 11321, 11182, 15979, 11695, 7101, 0.555827, 6813, 298, 7344, 61, 
87, 1, 120, 122, 0, 0.897659, 1127, 1365, 615, 11681, 11577, 16776, 12687, 7395, 0.559402, 7076, 329, 7530, 80, 
88, 1, 112, 103, 0, 0.895115, 1011, 1392, 591, 12099, 11947, 17454, 13127, 7601, 0.564712, 7257, 353, 7868, 59, 
89, 1, 132, 90, 0, 0.896631, 880, 1155, 460, 12536, 12398, 17990, 13569, 7918, 0.560062, 7591, 336, 8133, 66, 
90, 1, 130, 80, 0, 0.892241, 805, 1548, 410, 12962, 12834, 18397, 13896, 8190, 0.555012, 7856, 343, 8415, 76, 
91, 1, 166, 72, 0, 0.891943, 846, 1277, 384, 8309, 8133, 11882, 9110, 5160, 0.566641, 4928, 212, 5524, 41, 
92, 1, 130, 94, 0, 0.894138, 860, 1399, 440, 8885, 8726, 12637, 9053, 5585, 0.558916, 5367, 198, 5861, 31, 
93, 1, 134, 82, 0, 0.895325, 787, 1259, 361, 9374, 9231, 12969, 9780, 5912, 0.545021, 5683, 209, 6176, 37, 
94, 1, 133, 100, 55, 0.890844, 878, 1258, 428, 9984, 9860, 13641, 10048, 6233, 0.543905, 5988, 225, 6619, 26, 
95, 1, 154, 105, 0, 0.894293, 968, 1219, 475, 10463, 10315, 14464, 10030, 6665, 0.539996, 6452, 193, 6778, 38, 
96, 1, 132, 102, 0, 0.890175, 934, 1461, 473, 10806, 10659, 14886, 11013, 6836, 0.541547, 6576, 240, 7103, 33, 
97, 1, 134, 91, 0, 0.888014, 784, 1686, 357, 11295, 11132, 15642, 11470, 7156, 0.543244, 6902, 234, 7423, 29, 
98, 1, 139, 84, 0, 0.884864, 780, 1127, 355, 11881, 11711, 16342, 12012, 7472, 0.543472, 7201, 251, 7830, 56, 
99, 1, 143, 88, 0, 0.884414, 713, 1370, 311, 12484, 12361, 17557, 12802, 7905, 0.550392, 7594, 292, 8192, 32, 
100, 1, 182, 98, 0, 0.88596, 860, 1990, 368, 12971, 12775, 17834, 13307, 8244, 0.538384, 7968, 256, 8422, 74, 
101, 1, 110, 93, 0, 0.880835, 693, 1327, 344, 13461, 13316, 19046, 14803, 8516, 0.553458, 8126, 370, 8852, 58, 
102, 1, 134, 81, 0, 0.882439, 669, 1427, 311, 10529, 10399, 14231, 11331, 6675, 0.531842, 6402, 265, 6903, 54, 
103, 1, 135, 74, 0, 0.882334, 618, 1468, 253, 11047, 10876, 15004, 12154, 6963, 0.536696, 6664, 293, 7260, 56, 
104, 1, 169, 60, 0, 0.882079, 606, 1781, 189, 11716, 11545, 16410, 12435, 7322, 0.554487, 7012, 304, 7696, 103, 
105, 1, 151, 90, 0, 0.88093, 710, 1324, 282, 12397, 12212, 18175, 14291, 7804, 0.571209, 7416, 383, 8022, 147, 
