Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
0, 3, 517, 0, 180, 0.857938, 1243, 0, 0, 1160, 605, 0, 968, 0, -nan, 0, 0, 1143, 16, 
1, 1, 124, 0, 0, 0.857391, 550, 1160, 0, 2462, 2233, 2645, 2579, 1159, 0.561815, 1077, 83, 1823, 35, 
2, 1, 123, 0, 0, 0.855981, 532, 1430, 0, 3232, 3093, 4115, 2633, 1859, 0.548238, 1825, 34, 2134, 22, 
3, 1, 127, 0, 0, 0.855482, 504, 1368, 0, 3787, 3635, 4817, 2986, 2157, 0.552211, 2097, 60, 2514, 38, 
4, 1, 136, 0, 0, 0.869206, 465, 1419, 0, 4470, 4317, 5551, 3484, 2553, 0.540083, 2491, 62, 2987, 4, 
5, 1, 119, 0, 0, 0.870927, 378, 1383, 0, 5192, 5039, 6331, 3304, 2991, 0.527563, 2947, 45, 3422, 5, 
6, 1, 120, 0, 0, 0.873622, 396, 1317, 0, 5809, 5652, 7357, 4202, 3428, 0.534049, 3375, 53, 3720, 42, 
7, 1, 128, 0, 0, 0.87842, 421, 1267, 0, 6438, 6292, 8579, 5251, 3763, 0.561371, 3637, 126, 4189, 23, 
8, 1, 140, 0, 30, 0.890134, 436, 1015, 0, 7115, 6948, 9920, 5681, 4213, 0.575302, 4093, 120, 4549, 36, 
9, 1, 126, 0, 0, 0.895546, 430, 993, 0, 7699, 7570, 10710, 6037, 4586, 0.571802, 4451, 135, 4936, 27, 
10, 1, 126, 0, 0, 0.89489, 411, 955, 0, 8334, 8176, 11433, 7070, 4964, 0.565818, 4790, 174, 5314, 35, 
11, 1, 135, 0, 0, 0.895613, 442, 1305, 0, 9022, 8893, 12113, 7118, 5350, 0.558326, 5198, 152, 5756, 53, 
12, 1, 117, 0, 0, 0.894946, 393, 1015, 0, 9665, 9532, 13175, 7274, 5810, 0.559013, 5677, 133, 6073, 48, 
13, 1, 139, 0, 0, 0.892667, 417, 908, 0, 10187, 10029, 14134, 8044, 6122, 0.56686, 5945, 177, 6434, 30, 
14, 1, 133, 0, 0, 0.893849, 389, 942, 0, 10725, 10583, 14701, 7840, 6465, 0.560234, 6319, 146, 6787, 30, 
15, 1, 110, 0, 30, 0.902782, 358, 922, 0, 11255, 11125, 15467, 8243, 6818, 0.559191, 6663, 155, 7098, 39, 
16, 1, 134, 0, 0, 0.898561, 366, 993, 0, 11726, 11589, 16529, 9386, 7138, 0.568153, 6922, 216, 7387, 30, 
17, 1, 134, 0, 0, 0.908804, 390, 850, 0, 12310, 12135, 16470, 8723, 7418, 0.549605, 7255, 163, 7828, 30, 
18, 1, 124, 0, 0, 0.901202, 388, 867, 0, 11416, 11301, 16093, 9063, 6948, 0.568742, 6686, 229, 7192, 9, 
19, 1, 87, 0, 0, 0.895727, 269, 814, 0, 11847, 11731, 16065, 9231, 7228, 0.550386, 7000, 201, 7452, 9, 
20, 1, 134, 0, 0, 0.89492, 351, 861, 0, 12329, 12187, 16623, 9586, 7488, 0.549838, 7255, 206, 7790, 9, 
21, 1, 131, 0, 30, 0.896448, 411, 878, 0, 12947, 12774, 17206, 9838, 7826, 0.545449, 7602, 197, 8199, 23, 
22, 1, 125, 0, 0, 0.889825, 366, 869, 0, 13522, 13386, 18424, 10583, 8249, 0.552536, 7986, 236, 8537, 9, 
23, 1, 97, 0, 0, 0.886424, 372, 736, 0, 14002, 13888, 19043, 10890, 8573, 0.550068, 8333, 213, 8826, 12, 
24, 1, 88, 0, 0, 0.877006, 280, 944, 0, 14503, 14391, 19782, 11499, 8865, 0.552114, 8582, 256, 9152, 9, 
25, 1, 89, 0, 0, 0.88292, 278, 696, 0, 14985, 14886, 20528, 11147, 9188, 0.552656, 8940, 221, 9423, 9, 
26, 1, 105, 0, 0, 0.883596, 324, 904, 0, 10047, 9944, 13689, 6743, 6105, 0.555029, 5959, 141, 6369, 0, 
27, 1, 92, 0, 0, 0.886108, 325, 1515, 0, 15935, 15812, 21721, 11551, 9728, 0.552365, 9474, 227, 10035, 9, 
28, 1, 122, 0, 0, 0.89789, 374, 797, 0, 11157, 11001, 15124, 7237, 6717, 0.55678, 6569, 143, 7093, 0, 
29, 1, 139, 0, 30, 0.904662, 489, 907, 0, 11744, 11596, 15635, 7610, 7100, 0.546702, 6957, 117, 7465, 0, 
