Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
0, 10, 1226, 0, 180, 0.87201, 3822, 0, 0, 3703, 2252, 0, 2671, 0, -nan, 0, 0, 3672, 31, 
1, 10, 1126, 0, 60, 0.873694, 3730, 1732, 0, 9737, 8406, 8188, 7411, 3703, 0.547753, 3562, 142, 7440, 43, 
2, 10, 978, 0, 30, 0.880193, 3295, 1201, 0, 15723, 14595, 19626, 12435, 7482, 0.618771, 7199, 285, 10960, 60, 
3, 10, 1029, 0, 30, 0.882259, 3678, 929, 0, 18368, 17156, 24598, 14329, 9016, 0.63418, 8572, 437, 12399, 47, 
4, 10, 1283, 0, 85, 0.874718, 4360, 1613, 0, 16370, 14852, 22038, 12269, 7307, 0.668737, 6993, 359, 11381, 173, 
5, 10, 1201, 0, 70, 0.89007, 3655, 1367, 0, 18356, 17019, 24028, 14830, 8578, 0.643237, 8103, 561, 12636, 112, 
6, 10, 1179, 0, 35, 0.882733, 3644, 1303, 0, 21009, 19602, 31707, 15323, 10247, 0.677321, 9804, 446, 14139, 117, 
7, 10, 1171, 0, 35, 0.882801, 3698, 989, 0, 22499, 21096, 34052, 17361, 11190, 0.671761, 10685, 526, 15117, 123, 
8, 10, 1026, 0, 35, 0.876649, 3239, 1351, 0, 16812, 15598, 21889, 11725, 7952, 0.637061, 7627, 362, 11512, 33, 
9, 10, 1186, 0, 35, 0.872053, 3929, 863, 0, 17643, 16223, 21754, 11934, 8179, 0.624386, 7935, 271, 12218, 62, 
10, 10, 1305, 0, 35, 0.877903, 3658, 1124, 0, 19666, 18158, 25810, 13963, 9251, 0.641878, 8917, 373, 13462, 134, 
11, 10, 1158, 0, 70, 0.87329, 3399, 1015, 0, 21356, 19955, 31461, 15410, 10441, 0.668666, 10047, 410, 14356, 157, 
12, 10, 1139, 0, 35, 0.88211, 3440, 907, 0, 22348, 21032, 37360, 19228, 11277, 0.698379, 10708, 585, 14810, 194, 
13, 10, 1159, 0, 35, 0.882973, 3823, 746, 0, 21794, 20429, 32428, 18980, 10806, 0.666985, 10209, 586, 14611, 252, 
14, 10, 1325, 0, 70, 0.881096, 4288, 1199, 0, 16858, 15340, 23951, 14264, 7652, 0.680728, 7241, 436, 11828, 104, 
15, 10, 1146, 0, 35, 0.887222, 3357, 1091, 0, 18818, 17438, 26685, 14814, 9002, 0.662859, 8593, 484, 12841, 131, 
16, 10, 1134, 0, 35, 0.881627, 3618, 1075, 0, 21210, 19887, 31479, 17433, 10445, 0.668444, 9870, 633, 14313, 119, 
17, 10, 1003, 0, 0, 0.878737, 3450, 1029, 0, 22631, 21408, 36148, 17263, 11637, 0.678358, 11161, 463, 14961, 132, 
18, 10, 1131, 0, 130, 0.873207, 3700, 1479, 0, 29100, 27719, 47343, 23625, 15105, 0.681161, 14443, 650, 19055, 265, 
19, 10, 1184, 0, 260, 0.886126, 3377, 1271, 0, 35377, 34043, 60818, 30658, 19332, 0.682301, 18441, 879, 22421, 331, 
20, 10, 1328, 0, 130, 0.885578, 4265, 791, 0, 27929, 26342, 39424, 24910, 14248, 0.640302, 13396, 830, 18222, 329, 
21, 10, 1359, 0, 0, 0.882508, 4223, 1540, 0, 37831, 36190, 58039, 33519, 20340, 0.651145, 19088, 1274, 24085, 398, 
22, 10, 1495, 0, 0, 0.881901, 4312, 993, 0, 41022, 39281, 65687, 36067, 22071, 0.665829, 20515, 1513, 26373, 317, 
23, 10, 1332, 0, 0, 0.881389, 3957, 1787, 0, 34082, 32521, 46758, 26680, 18148, 0.614872, 16988, 1024, 22199, 153, 
24, 10, 1356, 0, 0, 0.884514, 4061, 1522, 0, 24651, 23116, 27829, 18810, 12443, 0.553486, 11969, 519, 16577, 156, 
