Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
0, 10, 1613, 0, 210, 0.863654, 5321, 0, 0, 5012, 3041, 0, 4060, 0, -nan, 0, 0, 4880, 136, 
1, 10, 1226, 0, 70, 0.878561, 3957, 2915, 0, 12653, 11266, 13795, 10262, 4992, 0.63813, 4726, 291, 9485, 126, 
2, 10, 1315, 0, 35, 0.874228, 4033, 1187, 0, 19781, 18273, 25700, 14931, 9558, 0.628093, 9159, 453, 13390, 142, 
3, 10, 1400, 0, 35, 0.884002, 4621, 1424, 0, 17053, 15477, 17525, 11677, 7782, 0.556303, 7526, 229, 12120, 53, 
4, 10, 1477, 0, 50, 0.892114, 4204, 679, 0, 24432, 22716, 28957, 17305, 12144, 0.580822, 11675, 498, 16634, 77, 
5, 10, 1320, 0, 50, 0.901605, 4098, 1051, 0, 30217, 28710, 38727, 21578, 15858, 0.59093, 15101, 778, 19937, 94, 
6, 10, 1255, 0, 100, 0.890684, 3752, 1315, 0, 18168, 16789, 21776, 12203, 8908, 0.591489, 8555, 410, 12468, 41, 
7, 10, 1599, 0, 50, 0.88443, 4966, 1743, 0, 19254, 17444, 21437, 12991, 8867, 0.58687, 8539, 396, 13560, 43, 
8, 10, 1691, 0, 120, 0.886265, 5253, 1629, 0, 21743, 19895, 22608, 14714, 10515, 0.535413, 10214, 315, 15178, 90, 
9, 10, 1432, 0, 60, 0.903169, 4615, 557, 0, 32106, 30442, 40798, 22325, 17180, 0.579231, 16598, 511, 21314, 107, 
10, 10, 1337, 0, 60, 0.890356, 4193, 916, 0, 37174, 35515, 51472, 28310, 20350, 0.605169, 19486, 746, 24244, 227, 
11, 10, 1295, 0, 60, 0.879583, 4097, 1180, 0, 19133, 17646, 22427, 15081, 9182, 0.591112, 8744, 387, 13378, 96, 
12, 10, 1355, 0, 0, 0.87371, 4505, 1922, 0, 21916, 20375, 27370, 15781, 10941, 0.601116, 10480, 474, 14817, 80, 
13, 10, 1171, 0, 0, 0.893074, 3412, 796, 0, 40590, 39240, 60414, 30236, 22699, 0.6252, 21522, 1112, 25881, 135, 
14, 10, 1206, 0, 75, 0.891122, 3933, 856, 0, 40092, 38706, 57856, 28406, 22338, 0.614762, 21366, 867, 25835, 68, 
15, 10, 1183, 0, 75, 0.887181, 4306, 1472, 0, 34814, 33515, 46914, 25903, 18903, 0.598518, 18009, 819, 22721, 157, 
16, 10, 1195, 0, 75, 0.893901, 3328, 1253, 0, 30789, 29514, 41894, 19501, 16838, 0.599553, 16167, 658, 20012, 47, 
17, 10, 1244, 0, 75, 0.891322, 3737, 746, 0, 18461, 17062, 20155, 11207, 8940, 0.557973, 8601, 291, 12575, 23, 
18, 10, 1178, 0, 75, 0.878319, 4269, 1601, 0, 18109, 16787, 17872, 10384, 8732, 0.512642, 8533, 152, 12580, 40, 
19, 10, 1186, 0, 75, 0.861581, 4690, 2690, 0, 25054, 23801, 31591, 17007, 12565, 0.602788, 12028, 592, 16886, 72, 
20, 10, 1247, 0, 0, 0.86808, 3885, 2420, 0, 31930, 30422, 49027, 24963, 16803, 0.657564, 15811, 1147, 20591, 158, 
21, 10, 1280, 0, 0, 0.881412, 4054, 1109, 0, 38216, 36825, 56607, 30014, 20601, 0.63634, 19418, 1331, 24659, 93, 
22, 10, 1304, 0, 0, 0.876776, 4035, 1199, 0, 25609, 24162, 34288, 18026, 13090, 0.620646, 12359, 569, 17019, 43, 
23, 10, 1234, 0, 0, 0.883102, 3763, 1211, 0, 20134, 18729, 22022, 11806, 9949, 0.548819, 9730, 209, 13755, 36, 
24, 10, 1259, 0, 0, 0.883228, 3684, 1559, 0, 21965, 20504, 26739, 14246, 10985, 0.589423, 10621, 403, 14805, 45, 
25, 10, 1116, 0, 90, 0.880257, 3486, 966, 0, 25090, 23790, 35670, 16902, 13053, 0.635034, 12414, 653, 16625, 59, 
26, 10, 1276, 0, 90, 0.876405, 4537, 1410, 0, 35309, 33892, 52044, 26075, 19082, 0.63394, 18208, 949, 22619, 281, 
27, 10, 1270, 0, 0, 0.885899, 4046, 1011, 0, 47767, 46288, 72135, 34622, 26538, 0.632529, 25364, 1327, 30504, 195, 
28, 10, 1372, 0, 0, 0.873421, 4268, 9717, 0, 52517, 50972, 75397, 35881, 29259, 0.61252, 28091, 1287, 33349, 301, 
29, 6, 756, 0, 0, 0.86697, 2342, 8170, 0, 49731, 48889, 81076, 36821, 28690, 0.646805, 27316, 1413, 30817, 270, 
