Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
0, 10, 953, 0, 125, 0.838496, 4881, 0, 0, 3950, 2913, 0, 1756, 0, -nan, 0, 0, 3949, 0, 
1, 10, 520, 0, 195, 0.849813, 3100, 2013, 0, 9145, 8617, 8889, 4104, 3950, 0.555631, 3892, 58, 6224, 7, 
2, 10, 380, 0, 0, 0.858725, 2263, 1829, 0, 12527, 12160, 13752, 6000, 6232, 0.54683, 6101, 131, 7852, 7, 
3, 10, 430, 0, 0, 0.876844, 2396, 1783, 0, 15584, 15123, 16958, 7345, 7860, 0.536502, 7713, 147, 9645, 10, 
4, 10, 448, 0, 0, 0.881374, 2559, 2371, 0, 18755, 18272, 21660, 8269, 9656, 0.554201, 9474, 182, 11468, 24, 
5, 10, 404, 0, 814, 0.87827, 2213, 2416, 0, 21821, 21405, 27220, 10025, 11456, 0.579133, 11184, 309, 13184, 19, 
6, 10, 567, 0, 126, 0.862961, 3089, 2126, 0, 25440, 24791, 31917, 13453, 13086, 0.589999, 12570, 626, 15491, 39, 
7, 10, 408, 0, 0, 0.856155, 2231, 2666, 0, 23920, 23510, 33655, 14748, 12487, 0.629224, 11734, 925, 14364, 48, 
8, 10, 486, 0, 0, 0.857757, 2438, 2266, 0, 27165, 26624, 40084, 17233, 14229, 0.645224, 13383, 1029, 16282, 40, 
9, 10, 540, 0, 252, 0.868677, 2799, 1305, 0, 30711, 30108, 42597, 18963, 16133, 0.621469, 15250, 1072, 18464, 40, 
10, 10, 573, 0, 0, 0.862495, 3596, 1771, 0, 28325, 27759, 42864, 18068, 14419, 0.66372, 13569, 1071, 17464, 52, 
11, 10, 523, 0, 1512, 0.861381, 3344, 2605, 0, 29405, 28820, 55193, 20411, 14984, 0.728762, 13904, 1375, 17693, 159, 
12, 10, 451, 0, 0, 0.851035, 2996, 3415, 0, 32051, 31671, 58171, 22298, 16633, 0.714332, 15484, 1375, 18908, 255, 
13, 10, 475, 0, 168, 0.853372, 2670, 3483, 0, 22373, 21879, 42798, 15650, 11033, 0.742743, 10139, 1186, 13190, 230, 
14, 10, 494, 0, 0, 0.856757, 2849, 1550, 0, 26018, 25493, 47365, 18626, 13017, 0.725715, 12061, 1240, 14997, 504, 
15, 10, 659, 0, 0, 0.860586, 3655, 2413, 0, 30174, 29471, 53120, 20590, 15066, 0.717049, 14063, 1260, 17713, 345, 
16, 10, 497, 0, 0, 0.86326, 2541, 2281, 0, 34112, 33407, 64303, 25291, 17630, 0.726353, 16293, 1737, 19446, 533, 
17, 10, 542, 0, 0, 0.86559, 2937, 2319, 0, 27303, 26806, 60550, 22281, 13777, 0.77368, 12308, 1675, 16104, 291, 
18, 10, 608, 0, 1992, 0.861924, 3442, 2718, 0, 27625, 26920, 61908, 22840, 13802, 0.777867, 12324, 1721, 16396, 298, 
19, 10, 548, 0, 0, 0.854489, 2983, 2736, 0, 25823, 25266, 45227, 22778, 13144, 0.710255, 11855, 1483, 15344, 372, 
20, 10, 592, 0, 0, 0.865003, 2945, 1304, 0, 29912, 29254, 57390, 22925, 15559, 0.729498, 14363, 1343, 17700, 288, 
21, 10, 598, 0, 0, 0.866896, 3332, 1616, 0, 28309, 27749, 66202, 20948, 14439, 0.782168, 13336, 1298, 17112, 174, 
22, 10, 431, 0, 0, 0.864507, 2271, 2367, 0, 32389, 31970, 66652, 24470, 16946, 0.746036, 15575, 1704, 19104, 186, 
23, 10, 540, 0, 0, 0.867687, 2693, 1108, 0, 30457, 29842, 59421, 22733, 15717, 0.736212, 14313, 1636, 17971, 154, 
24, 10, 553, 0, 0, 0.873156, 2853, 1234, 0, 31137, 30543, 60726, 23002, 16100, 0.735258, 14791, 1516, 18490, 177, 
25, 10, 426, 0, 0, 0.876019, 2185, 1739, 0, 34569, 34160, 67154, 24451, 18339, 0.727204, 17005, 1561, 20259, 165, 
26, 10, 645, 0, 0, 0.872923, 3266, 1595, 0, 23505, 22715, 34844, 14482, 11900, 0.659348, 11356, 565, 14264, 159, 
27, 10, 532, 0, 0, 0.870332, 2781, 1509, 0, 27197, 26612, 43353, 16787, 14264, 0.671533, 13636, 693, 16297, 198, 
28, 10, 614, 0, 0, 0.875886, 2763, 1872, 0, 23237, 22529, 35222, 15465, 11937, 0.661515, 11418, 534, 14264, 209, 
29, 10, 578, 0, 0, 0.880267, 2839, 1124, 0, 19859, 19175, 34719, 14813, 10224, 0.706156, 9658, 656, 12181, 154, 
30, 10, 555, 0, 0, 0.881321, 2897, 1303, 0, 23318, 22702, 38467, 15912, 12231, 0.682559, 11687, 646, 14285, 175, 
31, 10, 655, 0, 0, 0.871333, 3531, 1255, 0, 19435, 18621, 30228, 12480, 9761, 0.677557, 9362, 396, 12412, 78, 
32, 10, 661, 0, 0, 0.866491, 3793, 2736, 0, 23893, 23118, 39451, 14991, 12444, 0.684898, 11891, 599, 14967, 63, 
33, 10, 713, 0, 0, 0.876365, 4035, 2752, 0, 28173, 27380, 46822, 16276, 15032, 0.679235, 14596, 434, 17482, 63, 
34, 10, 616, 0, 0, 0.871866, 3699, 2044, 0, 26180, 25457, 39964, 14385, 13860, 0.653413, 13534, 383, 16352, 89, 
35, 10, 564, 0, 0, 0.870944, 3036, 2660, 0, 36359, 35685, 60124, 22067, 20039, 0.666933, 19427, 642, 22101, 110, 
36, 10, 537, 0, 0, 0.865961, 2442, 1213, 0, 39727, 39111, 67041, 24949, 22145, 0.669896, 21395, 777, 23973, 142, 
37, 10, 463, 0, 0, 0.868166, 2354, 1311, 0, 42874, 42369, 73634, 27462, 24110, 0.672823, 23211, 992, 25719, 153, 
38, 10, 370, 0, 0, 0.870994, 1730, 895, 0, 44222, 43782, 84257, 31159, 25021, 0.703311, 23711, 1395, 26179, 256, 
39, 10, 615, 0, 0, 0.871283, 2807, 525, 0, 29911, 29181, 54239, 24986, 16058, 0.704952, 14696, 1338, 18015, 250, 
40, 10, 586, 0, 0, 0.862793, 2907, 1034, 0, 19084, 18366, 25209, 13700, 9927, 0.60831, 9401, 577, 12074, 56, 
41, 10, 466, 0, 0, 0.868996, 2197, 1334, 0, 22000, 21440, 31368, 15754, 12070, 0.616399, 11512, 569, 13592, 78, 
42, 10, 614, 0, 384, 0.882839, 2891, 763, 0, 16111, 15436, 21617, 11229, 8319, 0.616105, 7988, 324, 10464, 9, 
43, 10, 468, 0, 0, 0.882908, 2448, 1485, 0, 19369, 18830, 26712, 12830, 10468, 0.608731, 10125, 347, 12227, 18, 
44, 10, 558, 0, 576, 0.878997, 3153, 1468, 0, 17587, 16886, 24931, 12504, 9027, 0.638356, 8526, 557, 11314, 28, 
45, 10, 400, 0, 0, 0.877963, 2000, 1732, 0, 20616, 20146, 29949, 14703, 11315, 0.622456, 10861, 463, 12735, 96, 
46, 10, 453, 0, 0, 0.890325, 2306, 808, 0, 17149, 16605, 22846, 11973, 8876, 0.61208, 8456, 512, 10934, 52, 
47, 10, 687, 0, 0, 0.888564, 3726, 2208, 0, 20565, 19706, 27409, 13262, 10538, 0.616088, 10150, 462, 13214, 38, 
48, 10, 648, 0, 0, 0.879858, 3304, 1423, 0, 19223, 18492, 25320, 11348, 10023, 0.604756, 9740, 236, 12286, 46, 
49, 10, 770, 0, 0, 0.860788, 4558, 1973, 0, 24017, 23147, 32512, 15799, 12362, 0.620227, 11942, 390, 15410, 93, 
50, 10, 742, 0, 0, 0.865059, 4202, 2176, 0, 33325, 32450, 49531, 22059, 18208, 0.632903, 17527, 754, 20439, 158, 
51, 10, 527, 0, 0, 0.876514, 2965, 1991, 0, 38206, 37618, 53906, 26254, 21194, 0.607082, 20418, 839, 23416, 200, 
52, 10, 408, 0, 0, 0.873982, 2125, 2059, 0, 33843, 33326, 50155, 23806, 18924, 0.623321, 18104, 859, 20329, 206, 
53, 10, 530, 0, 0, 0.886231, 2705, 1050, 0, 25391, 24782, 38478, 18114, 13861, 0.640553, 13180, 650, 15433, 221, 
54, 10, 698, 0, 0, 0.874614, 4152, 2304, 0, 13741, 12964, 16293, 8750, 6569, 0.597734, 6248, 342, 9139, 31, 
55, 10, 779, 0, 0, 0.878942, 4301, 2305, 0, 15639, 14718, 17641, 8897, 7399, 0.580888, 7176, 250, 10448, 20, 
56, 10, 554, 0, 0, 0.874189, 3228, 1876, 0, 44846, 44200, 70366, 31545, 24328, 0.655616, 22652, 1841, 26602, 291, 
57, 10, 705, 0, 0, 0.876213, 3580, 2041, 0, 24000, 27181, 48385, 12217, 20012, 0.587228, 19381, 632, 9470, 7, 
58, 10, 509, 0, 1024, 0.877828, 2342, 2000, 0, 15037, 10395, 0, 7859, 0, -nan, 0, 0, 14942, 98, 
59, 10, 449, 0, 0, 0.873245, 1859, 851, 0, 15137, 14615, 19812, 10367, 8062, 0.594569, 7695, 317, 9495, 42, 
60, 10, 499, 0, 0, 0.892539, 2269, 494, 0, 11936, 11370, 15251, 7370, 6085, 0.602184, 5873, 217, 7706, 15, 
61, 10, 407, 0, 0, 0.894251, 1965, 1280, 0, 14528, 14049, 18743, 8855, 7724, 0.588755, 7463, 258, 9195, 53, 
62, 10, 397, 0, 0, 0.886844, 1774, 731, 0, 12456, 11963, 14330, 8170, 6634, 0.538953, 6363, 247, 8021, 28, 
63, 10, 542, 0, 0, 0.880264, 2691, 595, 0, 15408, 14760, 18431, 10903, 8076, 0.56353, 7706, 356, 10003, 11, 
64, 10, 521, 0, 0, 0.889219, 2346, 1224, 0, 20002, 19385, 25685, 13363, 10676, 0.585704, 10148, 596, 12540, 13, 
65, 10, 378, 0, 768, 0.886159, 1742, 802, 0, 13918, 13462, 17767, 9666, 7412, 0.583596, 7050, 417, 8867, 40, 
66, 10, 332, 0, 0, 0.898059, 1305, 487, 0, 8475, 9905, 18385, 6136, 7460, 0.595861, 7068, 427, 3186, 12, 
