Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
0, 10, 936, 0, 210, 0.877454, 3010, 0, 0, 2825, 1692, 0, 1980, 0, -nan, 0, 0, 2814, 10, 
1, 10, 825, 0, 70, 0.88964, 2965, 588, 0, 7289, 6322, 6033, 5001, 2825, 0.531742, 2741, 84, 5586, 10, 
2, 10, 1055, 0, 80, 0.874752, 3960, 891, 0, 12856, 11601, 13670, 8888, 5568, 0.592685, 5399, 198, 9299, 60, 
3, 10, 1325, 0, 45, 0.860065, 4985, 1699, 0, 18955, 17375, 21004, 12338, 8789, 0.582073, 8538, 281, 13121, 85, 
4, 10, 1064, 0, 45, 0.87588, 3312, 1347, 0, 25377, 24090, 32219, 16888, 13173, 0.591446, 12772, 425, 16697, 129, 
5, 10, 1255, 0, 45, 0.878699, 4250, 1141, 0, 28531, 27095, 43896, 20722, 14547, 0.669311, 13777, 837, 18689, 112, 
6, 10, 1211, 0, 45, 0.86915, 3864, 1576, 0, 24420, 22973, 36512, 17409, 12413, 0.660495, 11942, 462, 16192, 108, 
7, 10, 1200, 0, 45, 0.876547, 3747, 1216, 0, 18490, 17112, 26279, 14493, 8942, 0.660103, 8531, 394, 12596, 104, 
8, 10, 1155, 0, 45, 0.884087, 3739, 1668, 0, 19324, 17905, 27088, 16152, 9380, 0.65404, 8932, 455, 13096, 164, 
9, 10, 1036, 0, 180, 0.880561, 3267, 1349, 0, 25317, 24088, 39360, 20704, 13239, 0.663848, 12584, 663, 16660, 151, 
10, 10, 1072, 0, 0, 0.880352, 3813, 1151, 0, 24969, 23710, 40208, 18355, 12884, 0.679924, 12330, 537, 16547, 145, 
11, 10, 1247, 0, 90, 0.866479, 5076, 1502, 0, 25811, 24282, 45880, 20583, 12583, 0.726022, 11855, 851, 17159, 258, 
12, 10, 1191, 0, 156, 0.877093, 3613, 2089, 0, 22525, 21126, 34043, 16761, 11098, 0.674335, 10521, 658, 14979, 86, 
13, 10, 1286, 0, 66, 0.885264, 4268, 1694, 0, 22571, 21142, 28760, 12961, 11002, 0.617973, 10695, 345, 15149, 11, 
14, 10, 1210, 0, 66, 0.878773, 3823, 1705, 0, 28958, 27607, 37691, 15292, 15127, 0.59903, 14805, 355, 18845, 11, 
15, 10, 1063, 0, 66, 0.876678, 3536, 1545, 0, 34446, 33286, 45497, 18207, 18686, 0.589607, 18319, 390, 22078, 22, 
16, 10, 1078, 0, 0, 0.876511, 4113, 1202, 0, 31539, 30298, 37797, 17617, 16731, 0.558257, 16291, 423, 20372, 27, 
17, 10, 929, 0, 0, 0.874169, 3559, 2514, 0, 23911, 22877, 29855, 14151, 12229, 0.591126, 11804, 482, 15728, 49, 
18, 10, 1048, 0, 66, 0.885756, 3235, 1511, 0, 29752, 28471, 42082, 17552, 15712, 0.627041, 15231, 546, 19082, 82, 
19, 10, 924, 0, 0, 0.872316, 3705, 1414, 0, 22757, 21662, 34010, 15475, 11517, 0.662109, 10876, 732, 14795, 63, 
20, 10, 1075, 0, 66, 0.877045, 3578, 2135, 0, 19443, 18227, 22787, 11787, 9630, 0.578832, 9295, 353, 13001, 17, 
21, 10, 1108, 0, 66, 0.871388, 4287, 1005, 0, 18283, 16975, 19232, 10972, 8634, 0.551667, 8440, 165, 12630, 36, 
22, 10, 1241, 0, 204, 0.865414, 4587, 2026, 0, 20809, 19312, 22495, 12964, 9696, 0.569908, 9452, 249, 14334, 43, 
23, 10, 1280, 0, 72, 0.864945, 4803, 1683, 0, 24627, 23114, 34733, 16018, 12059, 0.653567, 11636, 410, 16467, 53, 
24, 10, 1259, 0, 288, 0.878746, 4056, 1492, 0, 21787, 20286, 32047, 13821, 10533, 0.671879, 10208, 322, 14645, 22, 
25, 10, 1082, 0, 84, 0.883067, 3450, 974, 0, 35325, 33996, 56728, 24241, 18781, 0.669587, 18062, 761, 22593, 158, 
26, 10, 1113, 0, 0, 0.875354, 4109, 1190, 0, 27395, 26106, 52096, 18843, 14020, 0.7317, 13295, 679, 17923, 38, 
27, 10, 1372, 0, 84, 0.881544, 4374, 1565, 0, 30165, 28501, 50591, 22331, 15480, 0.694494, 14840, 639, 19650, 191, 
28, 10, 1231, 0, 84, 0.879549, 4461, 1080, 0, 36646, 35208, 59869, 26744, 19517, 0.674272, 18830, 724, 23632, 266, 
29, 10, 1270, 0, 0, 0.880059, 4108, 1971, 0, 43646, 42172, 71263, 31233, 23857, 0.665437, 23075, 823, 27741, 250, 
30, 10, 1199, 0, 0, 0.881557, 3763, 1044, 0, 39687, 38287, 68463, 28333, 21777, 0.682528, 20915, 902, 25128, 213, 
31, 10, 1191, 0, 378, 0.881105, 3840, 1220, 0, 33198, 31850, 54719, 26460, 17786, 0.675698, 16898, 997, 21273, 229, 
32, 10, 1237, 0, 189, 0.880646, 3811, 1119, 0, 28283, 26847, 42825, 22870, 14639, 0.659273, 13886, 790, 18534, 174, 
33, 10, 1206, 0, 189, 0.878936, 3924, 1323, 0, 23581, 22222, 31462, 17698, 11693, 0.629652, 11073, 605, 15799, 98, 
