Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
0, 10, 1226, 0, 180, 0.871974, 3822, 0, 0, 3703, 2252, 0, 2690, 0, -nan, 0, 0, 3672, 31, 
1, 10, 1126, 0, 60, 0.873158, 3730, 1732, 0, 9737, 8406, 8188, 7383, 3703, 0.547753, 3562, 142, 7440, 43, 
2, 10, 978, 0, 30, 0.879402, 3295, 1201, 0, 15723, 14595, 19631, 12415, 7482, 0.618868, 7201, 283, 10960, 60, 
3, 10, 1029, 0, 30, 0.882038, 3678, 929, 0, 18368, 17156, 24588, 14293, 9016, 0.634031, 8572, 437, 12399, 47, 
4, 10, 1283, 0, 85, 0.874653, 4360, 1613, 0, 16370, 14852, 22044, 12262, 7307, 0.668827, 6992, 360, 11381, 173, 
5, 10, 1201, 0, 70, 0.890349, 3655, 1367, 0, 18368, 17032, 23931, 15043, 8571, 0.642025, 8090, 580, 12642, 112, 
6, 10, 1179, 0, 35, 0.883507, 3644, 1303, 0, 21011, 19605, 31705, 15376, 10247, 0.6773, 9804, 446, 14137, 122, 
7, 10, 1171, 0, 35, 0.883152, 3698, 989, 0, 22505, 21102, 33905, 17370, 11193, 0.670251, 10701, 513, 15115, 128, 
8, 10, 1026, 0, 35, 0.876746, 3239, 1351, 0, 16814, 15598, 21880, 11724, 7952, 0.636912, 7627, 362, 11512, 33, 
9, 10, 1186, 0, 35, 0.871543, 3929, 863, 0, 17642, 16223, 21755, 11952, 8179, 0.624403, 7935, 271, 12218, 62, 
10, 10, 1305, 0, 35, 0.878044, 3658, 1124, 0, 19666, 18158, 25809, 13940, 9251, 0.641864, 8917, 373, 13462, 134, 
11, 10, 1158, 0, 70, 0.873325, 3399, 1015, 0, 21355, 19954, 31507, 15498, 10441, 0.669149, 10047, 410, 14350, 163, 
12, 10, 1139, 0, 35, 0.882301, 3440, 907, 0, 22347, 21031, 37396, 19284, 11277, 0.698669, 10711, 582, 14804, 200, 
13, 10, 1159, 0, 35, 0.882891, 3823, 746, 0, 21792, 20428, 32438, 19059, 10806, 0.667088, 10209, 586, 14604, 258, 
14, 10, 1325, 0, 70, 0.881213, 4288, 1199, 0, 16857, 15338, 24005, 14306, 7651, 0.681487, 7240, 436, 11828, 104, 
15, 10, 1146, 0, 35, 0.887253, 3357, 1091, 0, 18817, 17437, 26692, 14788, 9002, 0.662947, 8592, 485, 12841, 131, 
16, 10, 1134, 0, 35, 0.881846, 3618, 1075, 0, 21210, 19887, 31487, 17478, 10445, 0.668528, 9870, 633, 14313, 119, 
17, 10, 1003, 0, 0, 0.879026, 3450, 1029, 0, 22630, 21408, 36145, 17384, 11637, 0.678332, 11161, 463, 14960, 132, 
18, 10, 1131, 0, 130, 0.873339, 3700, 1479, 0, 29099, 27718, 47339, 23730, 15104, 0.681155, 14442, 650, 19054, 265, 
19, 10, 1184, 0, 260, 0.886171, 3377, 1271, 0, 35377, 34043, 60816, 30756, 19331, 0.682307, 18440, 879, 22420, 331, 
20, 10, 1328, 0, 130, 0.885529, 4265, 791, 0, 27929, 26342, 39425, 24909, 14247, 0.640336, 13395, 830, 18221, 329, 
21, 10, 1359, 0, 0, 0.882517, 4223, 1540, 0, 37831, 36190, 58048, 33545, 20339, 0.651216, 19087, 1274, 24084, 398, 
22, 10, 1495, 0, 0, 0.881901, 4312, 993, 0, 41023, 39282, 65695, 36044, 22071, 0.665869, 20515, 1513, 26373, 317, 
23, 10, 1332, 0, 0, 0.881383, 3957, 1787, 0, 34081, 32522, 46766, 26718, 18148, 0.614937, 16988, 1024, 22198, 153, 
24, 10, 1356, 0, 0, 0.884617, 4061, 1522, 0, 24651, 23116, 27828, 18723, 12442, 0.553506, 11968, 519, 16576, 156, 
25, 10, 1302, 0, 0, 0.882815, 3950, 1414, 0, 37937, 36456, 50586, 27383, 20393, 0.599163, 19365, 876, 24473, 194, 
26, 10, 1364, 0, 0, 0.886089, 3936, 1363, 0, 39003, 37400, 54878, 27501, 20951, 0.620687, 19854, 982, 24956, 228, 
27, 10, 1302, 0, 0, 0.889724, 3741, 1627, 0, 21738, 26415, 56596, 16383, 21212, 0.627435, 20073, 983, 7785, 5, 
28, 10, 1282, 0, 0, 0.881539, 4237, 882, 0, 17056, 17045, 28464, 10740, 10173, 0.646955, 9498, 585, 10098, 5, 
29, 10, 1194, 0, 130, 0.882581, 4252, 1839, 0, 25196, 16168, 95, 11007, 71, 0.387931, 44, 38, 24981, 148, 
30, 10, 1151, 0, 130, 0.883446, 3820, 1433, 0, 28856, 27470, 36032, 21879, 15426, 0.572296, 14785, 662, 18904, 211, 
31, 10, 1375, 0, 130, 0.881634, 4799, 1151, 0, 15827, 14222, 16932, 11736, 7173, 0.579469, 6812, 256, 11227, 87, 
32, 10, 1284, 0, 0, 0.90042, 3815, 1240, 0, 22349, 20905, 27031, 16654, 11524, 0.575762, 11029, 398, 15001, 104, 
33, 10, 1457, 0, 0, 0.893435, 4280, 922, 0, 23366, 21802, 35113, 18956, 11808, 0.665221, 11051, 625, 15683, 106, 
34, 10, 1248, 0, 0, 0.895359, 3593, 1658, 0, 17343, 16171, 20889, 14351, 9027, 0.571388, 8494, 502, 11588, 88, 
35, 10, 1324, 0, 0, 0.885139, 3998, 1231, 0, 19731, 17990, 21188, 15789, 9321, 0.562702, 8897, 306, 13927, 96, 
36, 10, 1233, 0, 0, 0.886595, 3587, 1194, 0, 6286, 8887, 20464, 5204, 8016, 0.610874, 7578, 399, 1240, 7, 
37, 10, 1336, 0, 0, 0.89759, 3952, 1113, 0, 2036, 2037, 4228, 1947, 1228, 0.716528, 1009, 173, 1175, 7, 
38, 10, 1316, 0, 0, 0.891721, 5063, 1218, 0, 14263, 14237, 27871, 13876, 8636, 0.690787, 8028, 694, 8571, 170, 
39, 10, 1224, 0, 130, 0.875036, 4058, 1603, 0, 1959, 1972, 3670, 2363, 1183, 0.685121, 989, 168, 1102, 26, 
40, 10, 1434, 0, 130, 0.872665, 4581, 1155, 0, 27962, 17845, 0, 16159, 0, -nan, 0, 0, 27600, 370, 
41, 10, 1448, 0, 130, 0.870563, 4665, 1539, 0, 26724, 24997, 43879, 21609, 13089, 0.70315, 12174, 824, 17756, 226, 
42, 10, 1248, 0, 0, 0.893318, 3842, 1105, 0, 36983, 35449, 62617, 29023, 19860, 0.684301, 18660, 989, 23580, 272, 
43, 10, 1454, 0, 0, 0.89106, 4159, 1237, 0, 45678, 44020, 79102, 37153, 24942, 0.686043, 23385, 1287, 29003, 272, 
44, 10, 1395, 0, 0, 0.882582, 4461, 1708, 0, 38333, 36691, 54615, 30589, 20546, 0.626803, 18969, 1355, 24852, 101, 
45, 10, 1443, 0, 0, 0.875712, 4261, 1740, 0, 35607, 33919, 53393, 27172, 18885, 0.648068, 17678, 941, 23344, 133, 
46, 10, 1550, 0, 0, 0.869517, 4414, 1443, 0, 36263, 34543, 50819, 26165, 19160, 0.625027, 18074, 861, 23739, 152, 
47, 10, 1414, 0, 0, 0.873451, 4167, 1505, 0, 36955, 35364, 52536, 26729, 19833, 0.623969, 18816, 800, 23910, 157, 
48, 10, 1243, 0, 0, 0.882036, 3750, 1427, 0, 36522, 35087, 51863, 27149, 19819, 0.619502, 18780, 943, 23432, 169, 
